Año;Mes;Hora;CMg
2025;9;23;79,1137227
2025;10;0;82,2973059
2025;10;1;82,22031761
2025;10;2;82,17644275
2025;10;3;82,23721053
2025;10;4;82,23782864
2025;10;5;82,23062989
2025;10;6;3,81129503
2025;10;7;1,012312352
2025;10;8;0,817586817
2025;10;9;0,295761868
2025;10;10;0,543541825
2025;10;11;0,543315314
2025;10;12;0,543326358
2025;10;13;0,048314332
2025;10;14;0,048365495
2025;10;15;0,579284637
2025;10;16;0,579284637
2025;10;17;0,611719718
2025;10;18;0,618549094
2025;10;19;85,00989024
2025;10;20;88,13252569
2025;10;21;88,02601413
2025;10;22;88,02568229
2025;10;23;83,47796126
2025;11;0;75,19343409
2025;11;1;75,09014114
2025;11;2;73,77971033
2025;11;3;73,77954853
2025;11;4;73,77959439
2025;11;5;73,68925269
2025;11;6;0,188791254
2025;11;7;0,188787662
2025;11;8;0,095215072
2025;11;9;0,09649849
2025;11;10;0
2025;11;11;0
2025;11;12;0
2025;11;13;0
2025;11;14;0
2025;11;15;0
2025;11;16;0
2025;11;17;0
2025;11;18;0
2025;11;19;77,99045361
2025;11;20;86,80414473
2025;11;21;86,55483413
2025;11;22;86,55527901
2025;11;23;75,98547
2025;12;0;73,32009467
2025;12;1;73,10295649
2025;12;2;72,18960474
2025;12;3;72,18962035
2025;12;4;72,18919932
2025;12;5;72,18957818
2025;12;6;2,288885122
2025;12;7;1,408541116
2025;12;8;0,707798206
2025;12;9;0,717218558
2025;12;10;0
2025;12;11;0
2025;12;12;0
2025;12;13;0
2025;12;14;0
2025;12;15;0
2025;12;16;0
2025;12;17;0
2025;12;18;0
2025;12;19;0
2025;12;20;74,1587437
2025;12;21;76,18005516
2025;12;22;76,18070097
2025;12;23;73,72850993
2026;1;0;77,9652344
2026;1;1;79,66339438
2026;1;2;79,40636734
2026;1;3;79,40641414
2026;1;4;79,40573783
2026;1;5;79,40577725
2026;1;6;0,723103765
2026;1;7;0,72310256
2026;1;8;0,173331101
2026;1;9;0,048531468
2026;1;10;0,100767818
2026;1;11;0,100764727
2026;1;12;0,100880238
2026;1;13;0,100929885
2026;1;14;0,101001637
2026;1;15;0,10102281
2026;1;16;0,101008663
2026;1;17;0,101008041
2026;1;18;0,101007918
2026;1;19;0,10102281
2026;1;20;79,07477987
2026;1;21;79,12316082
2026;1;22;78,95379277
2026;1;23;78,8406182
2026;2;0;85,73551131
2026;2;1;86,09742046
2026;2;2;87,50407543
2026;2;3;87,50412763
2026;2;4;87,50400057
2026;2;5;87,50370148
2026;2;6;1,455899478
2026;2;7;1,455894841
2026;2;8;0,657463576
2026;2;9;0,496745055
2026;2;10;0,159888002
2026;2;11;0,159830335
2026;2;12;0,159911298
2026;2;13;0,159910058
2026;2;14;0,160045153
2026;2;15;0,160092825
2026;2;16;0,160092867
2026;2;17;0,160321154
2026;2;18;0,160319188
2026;2;19;0,160228678
2026;2;20;86,52209625
2026;2;21;86,77157686
2026;2;22;86,52106169
2026;2;23;86,52068372
2026;3;0;96,72348238
2026;3;1;97,804189
2026;3;2;98,41483973
2026;3;3;98,65940917
2026;3;4;98,65966581
2026;3;5;98,66049915
2026;3;6;97,85163189
2026;3;7;30,70180469
2026;3;8;33,43049645
2026;3;9;6,174291042
2026;3;10;5,501291923
2026;3;11;5,512835793
2026;3;12;5,517996677
2026;3;13;4,148186182
2026;3;14;5,529614779
2026;3;15;5,537466049
2026;3;16;5,536433772
2026;3;17;5,535204979
2026;3;18;4,161320889
2026;3;19;95,80452138
2026;3;20;94,59391446
2026;3;21;94,59435268
2026;3;22;94,79167926
2026;3;23;95,93841037
2026;4;0;101,1980063
2026;4;1;100,749329
2026;4;2;100,4717101
2026;4;3;100,4722238
2026;4;4;100,4717387
2026;4;5;100,4716258
2026;4;6;101,8903142
2026;4;7;39,42237344
2026;4;8;45,74057809
2026;4;9;17,60006395
2026;4;10;6,667248565
2026;4;11;6,654590156
2026;4;12;6,662534518
2026;4;13;6,666004221
2026;4;14;6,674462251
2026;4;15;6,683874664
2026;4;16;8,238166476
2026;4;17;42,89148401
2026;4;18;51,0496911
2026;4;19;99,69423243
2026;4;20;100,0070035
2026;4;21;100,0062434
2026;4;22;101,2038985
2026;4;23;101,4241983
2026;5;0;101,8953992
2026;5;1;102,4121693
2026;5;2;102,119351
2026;5;3;101,5581075
2026;5;4;101,3921294
2026;5;5;101,3920419
2026;5;6;101,9536651
2026;5;7;36,42412829
2026;5;8;31,86974686
2026;5;9;18,26681965
2026;5;10;12,03921839
2026;5;11;11,30152444
2026;5;12;11,30751397
2026;5;13;14,43111741
2026;5;14;15,99333246
2026;5;15;12,85403123
2026;5;16;13,23510413
2026;5;17;36,92112253
2026;5;18;101,3965466
2026;5;19;99,29649233
2026;5;20;98,79322492
2026;5;21;98,79306371
2026;5;22;99,49782646
2026;5;23;100,9084876
2026;6;0;101,3247492
2026;6;1;100,7561432
2026;6;2;98,98661884
2026;6;3;98,69255568
2026;6;4;98,69200593
2026;6;5;98,69289979
2026;6;6;100,8544016
2026;6;7;101,9978432
2026;6;8;38,48360052
2026;6;9;17,39859647
2026;6;10;10,8224514
2026;6;11;10,80645471
2026;6;12;16,81539243
2026;6;13;36,42144658
2026;6;14;36,45841004
2026;6;15;36,57068616
2026;6;16;36,61568923
2026;6;17;40,68227388
2026;6;18;99,6586498
2026;6;19;99,24049278
2026;6;20;99,24092279
2026;6;21;99,47370776
2026;6;22;102,7237042
2026;6;23;102,4648192
2026;7;0;98,73598899
2026;7;1;98,55795001
2026;7;2;96,21207566
2026;7;3;95,71709024
2026;7;4;95,7173472
2026;7;5;95,71622583
2026;7;6;98,56069647
2026;7;7;96,43280625
2026;7;8;55,18931686
2026;7;9;1,631735233
2026;7;10;1,664647699
2026;7;11;11,20326689
2026;7;12;1,666968267
2026;7;13;1,669095976
2026;7;14;1,670696925
2026;7;15;1,671107478
2026;7;16;11,05062239
2026;7;17;55,22443009
2026;7;18;99,86901635
2026;7;19;100,71614
2026;7;20;100,053689
2026;7;21;100,0537388
2026;7;22;96,250111
2026;7;23;96,98618774
2026;8;0;80,1916852
2026;8;1;81,01624589
2026;8;2;80,94592463
2026;8;3;80,9603344
2026;8;4;80,961499
2026;8;5;80,95929086
2026;8;6;81,01808164
2026;8;7;24,03816952
2026;8;8;4,063463242
2026;8;9;7,571255234
2026;8;10;7,520566177
2026;8;11;7,52918292
2026;8;12;7,569721465
2026;8;13;7,630559391
2026;8;14;7,640663058
2026;8;15;7,742065533
2026;8;16;6,58676182
2026;8;17;24,24708383
2026;8;18;28,69065999
2026;8;19;78,3190649
2026;8;20;79,87870355
2026;8;21;79,7231909
2026;8;22;75,3568192
2026;8;23;76,60833163
2026;9;0;75,93217501
2026;9;1;77,15536483
2026;9;2;78,65428046
2026;9;3;78,98760897
2026;9;4;78,99268119
2026;9;5;78,99314703
2026;9;6;7,963095016
2026;9;7;4,134975285
2026;9;8;4,135028162
2026;9;9;2,565257018
2026;9;10;0,727696357
2026;9;11;0,727692809
2026;9;12;0,21734058
2026;9;13;0,217338265
2026;9;14;0,217597376
2026;9;15;0,728866483
2026;9;16;0,549963868
2026;9;17;1,640780965
2026;9;18;0,656645617
2026;9;19;74,05268181
2026;9;20;72,82304434
2026;9;21;72,71312822
2026;9;22;73,08232751
2026;9;23;73,48744927
2026;10;0;77,89881678
2026;10;1;73,78641408
2026;10;2;72,95597508
2026;10;3;73,00992452
2026;10;4;73,01047327
2026;10;5;73,00408224
2026;10;6;0,117951367
2026;10;7;0,116421834
2026;10;8;0,02290327
2026;10;9;0,022875699
2026;10;10;0,017588317
2026;10;11;0,017580987
2026;10;12;0,017581345
2026;10;13;0,017320233
2026;10;14;0,017338574
2026;10;15;0,039294995
2026;10;16;0,039294995
2026;10;17;0,039294996
2026;10;18;0,039295056
2026;10;19;74,52155906
2026;10;20;70,90602347
2026;10;21;70,8203308
2026;10;22;70,82006382
2026;10;23;73,17863608
2026;11;0;56,01322526
2026;11;1;55,77454786
2026;11;2;54,32434748
2026;11;3;54,32422834
2026;11;4;54,32426211
2026;11;5;54,25774309
2026;11;6;0,002972965
2026;11;7;0,002432378
2026;11;8;0,001363078
2026;11;9;0,001381451
2026;11;10;0
2026;11;11;0
2026;11;12;0
2026;11;13;0
2026;11;14;0
2026;11;15;0
2026;11;16;0
2026;11;17;0
2026;11;18;0
2026;11;19;56,7826702
2026;11;20;55,16863474
2026;11;21;54,84513763
2026;11;22;54,84541952
2026;11;23;55,86118018
2026;12;0;51,22273655
2026;12;1;53,12414136
2026;12;2;56,40712511
2026;12;3;56,40713731
2026;12;4;56,40680832
2026;12;5;56,40710436
2026;12;6;0,265306771
2026;12;7;0,176870754
2026;12;8;0,088878344
2026;12;9;0,09006126
2026;12;10;0
2026;12;11;0
2026;12;12;0
2026;12;13;0
2026;12;14;0
2026;12;15;0
2026;12;16;0
2026;12;17;0
2026;12;18;0
2026;12;19;0
2026;12;20;48,06251387
2026;12;21;47,54622846
2026;12;22;47,54663153
2026;12;23;47,78367802
2027;1;0;58,37028219
2027;1;1;63,44331811
2027;1;2;63,339411
2027;1;3;63,33944833
2027;1;4;63,33890886
2027;1;5;63,33894031
2027;1;6;0,001595963
2027;1;7;0,00159596
2027;1;8;0,001596122
2027;1;9;0,001601569
2027;1;10;0
2027;1;11;0
2027;1;12;0
2027;1;13;0
2027;1;14;0
2027;1;15;0
2027;1;16;0
2027;1;17;0
2027;1;18;0
2027;1;19;0
2027;1;20;64,75335866
2027;1;21;66,07852322
2027;1;22;65,24513788
2027;1;23;63,99492457
2027;2;0;75,82940031
2027;2;1;76,11960308
2027;2;2;78,06537507
2027;2;3;78,06542163
2027;2;4;78,06530828
2027;2;5;78,06504146
2027;2;6;1,388170987
2027;2;7;1,388166566
2027;2;8;0,449874501
2027;2;9;0,261672365
2027;2;10;0,18789531
2027;2;11;0,187827541
2027;2;12;0,187922687
2027;2;13;0,187921229
2027;2;14;0,188079988
2027;2;15;0,188136011
2027;2;16;0,188136061
2027;2;17;0,188404336
2027;2;18;0,188402026
2027;2;19;0,188295662
2027;2;20;81,85033459
