Hora;G solar;;Fact;0,907407407
14;7,219757248;;;
15;7,250489654;;;
16;7,156429866;;;
17;6,902189054;;;
18;5,337037575;;;
19;0,860011805;;;
20;0,019047881;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;0,082312613;;;
8;2,181166608;;;
9;4,857425786;;;
10;3,627960227;;;
11;3,890667267;;;
12;4,273848724;;;
13;3,044891139;;;
14;4,375189467;;;
15;5,71234544;;;
16;5,173639384;;;
17;5,642837712;;;
18;4,717055734;;;
19;0,744126083;;;
20;0,019541462;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;0,064547081;;;
8;1,91702031;;;
9;5,741469263;;;
10;7,286894432;;;
11;6,123380786;;;
12;6,520446856;;;
13;6,970003537;;;
14;7,147371003;;;
15;7,322113939;;;
16;6,858587983;;;
17;6,888389104;;;
18;5,234934871;;;
19;0,741476154;;;
20;0,014521836;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;0,062091028;;;
8;3,096027153;;;
9;6,601299329;;;
10;7,588292132;;;
11;7,64924897;;;
12;7,597774307;;;
13;7,471881503;;;
14;7,405082968;;;
15;7,3884045;;;
16;7,322621912;;;
17;7,164218796;;;
18;5,512627133;;;
19;0,680747904;;;
20;0,010659543;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;0,066365626;;;
8;3,631685367;;;
9;7,253198847;;;
10;7,710883106;;;
11;7,770400685;;;
12;7,676002249;;;
13;7,536224833;;;
14;7,487205375;;;
15;7,501343975;;;
16;7,460282772;;;
17;7,266236837;;;
18;5,626836542;;;
19;0,61547329;;;
20;0,006226626;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;0,057147598;;;
8;3,550917557;;;
9;7,242362076;;;
10;7,703348164;;;
11;7,765574936;;;
12;7,67270042;;;
13;7,545622345;;;
14;7,498042146;;;
15;7,503799181;;;
16;7,482633612;;;
17;7,268014745;;;
18;5,575869853;;;
19;0,556734603;;;
20;0,019843706;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;0,044429631;;;
8;3,443142481;;;
9;7,157953787;;;
10;7,706226681;;;
11;7,711306417;;;
12;7,601414784;;;
13;7,455457022;;;
14;7,399410596;;;
15;7,400849855;;;
16;7,35453959;;;
17;7,229239423;;;
18;5,41611214;;;
19;0,501331611;;;
20;0,014917208;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;0,041731444;;;
8;3,336806663;;;
9;7,090562616;;;
10;7,641883352;;;
11;7,628760699;;;
12;7,538172065;;;
13;7,392383627;;;
14;7,340908964;;;
15;7,347681946;;;
16;7,306197431;;;
17;7,173192997;;;
18;5,261180176;;;
19;0,448172168;;;
20;0,01488165;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;0,0301107;;;
8;2,909939472;;;
9;6,669113811;;;
10;7,402797087;;;
11;7,500497352;;;
12;7,399071947;;;
13;7,2708086;;;
14;7,217810016;;;
15;7,260987776;;;
16;7,197660394;;;
17;6,950954525;;;
18;5,001605641;;;
19;0,446174138;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;0,044587103;;;
8;3,031853148;;;
9;6,925301855;;;
10;7,570513054;;;
11;7,602769381;;;
12;7,560522906;;;
13;7,421253463;;;
14;7,33963903;;;
15;7,298577826;;;
16;7,095388366;;;
17;3,864506624;;;
18;3,574707656;;;
19;0,404909746;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;0,022551206;;;
8;0,630814094;;;
9;0,773791744;;;
10;1,237266903;;;
11;3,38023841;;;
12;7,146016407;;;
13;7,216201433;;;
14;7,146693705;;;
15;7,197067759;;;
16;7,121972321;;;
17;6,820320634;;;
18;4,741607794;;;
19;0,389763665;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;0,031443285;;;
8;2,023102141;;;
9;1,284931764;;;
10;1,943942913;;;
11;5,802172114;;;
12;7,288079704;;;
13;7,123750228;;;
14;7,059576224;;;
15;7,050856009;;;
16;7,04492965;;;
17;6,771639826;;;
18;4,642637594;;;
19;0,335850728;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;0,02413693;;;
8;2,749419799;;;
9;6,652943316;;;
10;7,294344713;;;
11;7,363937103;;;
12;7,253960807;;;
13;7,121379685;;;
14;7,045606948;;;
15;7,059745548;;;
16;7,082943012;;;
17;6,800678987;;;
18;4,64991855;;;
19;0,294095294;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,775374929;;;
9;1,111289438;;;
10;3,31250859;;;
11;2,134602357;;;
12;2,11944781;;;
13;4,308898906;;;
14;4,101984306;;;
15;2,149418255;;;
16;1,605717124;;;
17;0,788057338;;;
18;0,393099358;;;
19;0,204277086;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;0,011755919;;;
8;2,737228431;;;
9;6,764189546;;;
10;7,364783725;;;
11;7,316018255;;;
12;7,251420939;;;
13;7,114437378;;;
14;7,045183637;;;
15;7,074900096;;;
16;7,041035186;;;
17;6,874758477;;;
18;4,513104313;;;
19;0,237405434;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;0,010737432;;;
8;2,766775565;;;
9;6,982364229;;;
10;7,443350317;;;
11;7,461806693;;;
12;7,370456098;;;
13;7,205872635;;;
14;7,116553935;;;
15;7,148132964;;;
16;7,154821283;;;
17;7,040273225;;;
18;4,535539816;;;
19;0,207155603;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;2,657899879;;;
9;6,896008708;;;
10;7,42971969;;;
11;7,39212964;;;
12;7,29612262;;;
13;7,12679807;;;
14;7,042220457;;;
15;7,08065713;;;
16;7,064232649;;;
17;6,939440455;;;
18;4,320243651;;;
19;0,199163485;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;2,454879744;;;
9;6,647270944;;;
10;7,040273225;;;
11;7,141783293;;;
12;7,248881071;;;
13;7,103939256;;;
14;7,055597097;;;
15;7,097166274;;;
16;7,137888828;;;
17;6,884748626;;;
18;4,175809809;;;
19;0,21158344;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;2,167535982;;;
9;6,547962095;;;
10;7,193935254;;;
11;7,275803674;;;
12;7,148132964;;;
13;7,011911363;;;
14;6,950107902;;;
15;6,915311707;;;
16;6,984226799;;;
17;6,773671721;;;
18;3,978208059;;;
19;0,194972702;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;2,3818162;;;
9;6,779936729;;;
10;7,357418108;;;
11;7,294852686;;;
12;7,198422355;;;
13;7,017245086;;;
14;6,94816067;;;
15;6,983803488;;;
16;6,983464838;;;
17;6,865953601;;;
18;3,901419376;;;
19;0,180063675;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;2,303249609;;;
9;6,777142874;;;
10;7,349883165;;;
11;7,272586508;;;
12;7,150842156;;;
13;6,987274641;;;
14;6,923947259;;;
15;6,972543405;;;
16;6,977453817;;;
17;6,870440701;;;
18;3,760710675;;;
19;0,164054039;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;2,077963295;;;
9;6,511895966;;;
10;7,14838695;;;
11;7,200538912;;;
12;7,059237575;;;
13;6,931990175;;;
14;6,885002613;;;
15;6,917512926;;;
16;6,96229927;;;
17;6,169013752;;;
18;2,796915335;;;
19;0,258706463;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;1,328871485;;;
9;1,894161496;;;
10;3,590878151;;;
11;4,625197166;;;
12;6,975760571;;;
13;6,913787786;;;
14;6,858164671;;;
15;6,88229342;;;
16;6,917004953;;;
17;6,678257337;;;
18;3,337568624;;;
19;0,175483446;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;1,952917115;;;
9;6,435107283;;;
10;7,046538233;;;
11;7,185553689;;;
12;7,074646109;;;
13;6,903120339;;;
14;6,819897323;;;
15;6,850121755;;;
16;6,878229631;;;
17;6,657599742;;;
18;3,187039099;;;
19;0,175178662;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,983618727;;;
9;2,541404589;;;
10;5,009987206;;;
11;4,760995455;;;
12;5,918074769;;;
13;6,02754309;;;
14;5,481302091;;;
15;5,123096006;;;
16;4,407530456;;;
17;5,489768319;;;
18;2,852792437;;;
19;0,164333425;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;1,828717557;;;
9;6,350191021;;;
10;7,006408315;;;
11;7,069058399;;;
12;6,94333492;;;
13;6,779513418;;;
14;6,728462066;;;
15;6,786963698;;;
16;6,797377158;;;
17;6,655483185;;;
18;2,886742009;;;
19;0,149034952;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;1,794429336;;;
9;6,470157465;;;
10;7,083789634;;;
11;7,027489222;;;
12;6,931228215;;;
13;6,78442383;;;
14;6,729054702;;;
15;6,785270452;;;
16;6,796022561;;;
17;6,573953414;;;
18;2,684399171;;;
19;0,143777424;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;1,668875182;;;
9;6,414111038;;;
10;7,037733357;;;
11;7,033838892;;;
12;6,877721657;;;
13;6,721350435;;;
14;6,65827704;;;
15;6,704163993;;;
16;6,771470502;;;
17;6,432059441;;;
18;2,521678279;;;
19;0,131086549;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;1,580318442;;;
9;6,350698994;;;
10;6,946975398;;;
11;6,951970472;;;
12;6,786117075;;;
13;6,632116397;;;
14;6,575054023;;;
15;6,622972871;;;
16;6,699253581;;;
17;6,334951811;;;
18;2,344818786;;;
19;0,117659112;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;1,461452608;;;
9;6,105009072;;;
10;6,96864894;;;
11;6,974321313;;;
12;6,841401541;;;
13;6,666658605;;;
14;6,614506644;;;
15;6,677410714;;;
16;6,747680402;;;
17;6,362043739;;;
18;2,206734615;;;
19;0,114568939;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;1,529182428;;;
9;6,453478996;;;
10;7,042559106;;;
11;6,986935992;;;
12;6,82091327;;;
13;6,631269774;;;
14;6,567688405;;;
15;6,633470993;;;
16;6,676225442;;;
17;6,3628057;;;
18;2,058998945;;;
19;0,101276962;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;1,39829455;;;
9;6,324453689;;;
10;7,03637876;;;
11;7,044844988;;;
12;6,849444457;;;
13;6,702132098;;;
14;6,665981307;;;
15;6,72490625;;;
16;6,807705955;;;
17;6,35501677;;;
18;1,904998267;;;
19;0,103181863;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;1,339200282;;;
9;6,273063688;;;
10;7,036040111;;;
11;7,025457327;;;
12;6,79187411;;;
13;6,647948242;;;
14;6,611458802;;;
15;6,669621785;;;
16;6,754961358;;;
17;6,286609652;;;
18;1,762511658;;;
19;0,089475041;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;1,239129473;;;
9;6,082912218;;;
10;6,905914194;;;
11;6,934868693;;;
12;6,725329562;;;
13;6,55185656;;;
14;6,4848887;;;
15;6,549570679;;;
16;6,61509928;;;
17;6,10196123;;;
18;1,592509809;;;
19;0,089381912;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,267409745;;;
9;0,614203356;;;
10;0,815039205;;;
11;1,282053247;;;
12;4,096904569;;;
13;6,537125324;;;
14;6,571667532;;;
15;6,653789939;;;
16;6,635672212;;;
17;6,094849599;;;
18;1,46450045;;;
19;0,084920211;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,731909317;;;
9;0,801781093;;;
10;0,788539913;;;
11;0,649837707;;;
12;2,182436542;;;
13;5,952278328;;;
14;6,487428569;;;
15;6,620009691;;;
16;6,622634222;;;
17;5,984449992;;;
18;1,355370777;;;
19;0,085622907;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,270762371;;;
9;0,770947092;;;
10;0,977269056;;;
11;1,19993084;;;
12;4,101137683;;;
13;6,463469145;;;
14;6,463469145;;;
15;6,551687235;;;
16;6,528235785;;;
17;5,939155675;;;
18;1,237944201;;;
19;0,079527224;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,127750856;;;
9;1,29035015;;;
10;0,611688886;;;
11;0,369503982;;;
12;0,789047886;;;
13;2,539034045;;;
14;5,220796271;;;
15;5,900888327;;;
16;4,33658347;;;
17;2,664672861;;;
18;0,613441395;;;
19;0,101556348;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,897347869;;;
9;5,24382441;;;
10;5,673570118;;;
11;3,015005356;;;
12;3,445089713;;;
13;6,336645057;;;
14;5,782191817;;;
15;3,635410508;;;
16;2,286486478;;;
17;4,562885731;;;
18;0,851291591;;;
19;0,095731583;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,469498595;;;
9;2,358280088;;;
10;2,439555872;;;
11;2,024795386;;;
12;2,951508649;;;
13;4,185376647;;;
14;4,316433848;;;
15;5,802256776;;;
16;6,569635638;;;
17;5,82917938;;;
18;0,929434871;;;
19;0,063347416;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,973882565;;;
9;5,836798985;;;
10;6,911501905;;;
11;6,779259431;;;
12;6,605701767;;;
13;6,399210478;;;
14;6,359588533;;;
15;6,473289969;;;
16;6,5414431;;;
17;5,99850393;;;
18;0,866361476;;;
19;0,057455769;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,912502416;;;
9;5,696174946;;;
10;6,867816171;;;
11;6,738198228;;;
12;6,566672458;;;
13;6,376690313;;;
14;6,374658418;;;
15;6,47930099;;;
16;6,554396428;;;
17;5,990291689;;;
18;0,791376099;;;
19;0,043970761;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,491214469;;;
9;1,697660355;;;
10;1,657869086;;;
11;1,986782025;;;
12;3,096196477;;;
13;4,444104559;;;
14;5,529051615;;;
15;6,422577266;;;
16;6,57903315;;;
17;5,910116515;;;
18;0,723976462;;;
19;0,038250131;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,223529287;;;
9;0,554524918;;;
10;0,587170691;;;
11;0,6281303;;;
12;2,478839167;;;
13;5,550217183;;;
14;6,277296802;;;
15;6,383886606;;;
16;6,408777315;;;
17;5,703286577;;;
18;0,660767607;;;
19;0,041322525;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,730961099;;;
9;5,021755262;;;
10;6,422577266;;;
11;6,53475478;;;
12;6,36466827;;;
13;6,16706652;;;
14;6,171130309;;;
15;6,249273589;;;
16;6,27907471;;;
17;5,452093607;;;
18;0,623761727;;;
19;0,036074311;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,257114812;;;
9;0,708898111;;;
10;0,77303825;;;
11;0,843925973;;;
12;1,079964396;;;
13;1,270031204;;;
14;1,181813113;;;
15;1,056851595;;;
16;0,643708159;;;
17;0,408507892;;;
18;0,354501827;;;
19;0,049926752;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,253779118;;;
9;4,546545912;;;
10;6,479893626;;;
11;6,433837349;;;
12;6,142429798;;;
13;5,261603488;;;
14;4,489568201;;;
15;3,465747308;;;
16;2,165673412;;;
17;0,917158841;;;
18;0,328993083;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,743711238;;;
9;5,194889615;;;
10;6,555920349;;;
11;6,46067529;;;
12;6,217186587;;;
13;6,022971327;;;
14;6,019076863;;;
15;6,119570983;;;
16;6,232679783;;;
17;5,373865664;;;
18;0,421173369;;;
19;0,031166439;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,711810493;;;
9;5,050117124;;;
10;5,809537732;;;
11;4,457650523;;;
12;3,872634202;;;
13;3,349506005;;;
14;2,804450277;;;
15;2,009132865;;;
16;1,509202131;;;
17;0,707348791;;;
18;0,308657205;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,533824992;;;
9;1,714254161;;;
10;0,995894757;;;
11;0,586908238;;;
12;2,306212789;;;
13;5,822829709;;;
14;5,921799909;;;
15;6,028897687;;;
16;6,084859451;;;
17;4,978662164;;;
18;0,388299007;;;
19;0,015947548;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,526806489;;;
9;1,794767985;;;
10;4,374850818;;;
11;2,338723102;;;
12;1,962229965;;;
13;1,258178485;;;
14;1,490068457;;;
15;0,935869204;;;
16;0,528152619;;;
17;0,310612904;;;
18;0,265767296;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
