Hora;G solar
19;3,055198716
20;0,190542411
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;1,141881166
8;4,771023492
9;3,697002983
10;7,538851641
11;8,451381647
12;8,702830581
13;7,708846616
14;6,886653017
15;8,095800161
16;8,304159762
17;4,274362239
18;3,848477105
19;1,873927346
20;0,258984524
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,102143134
8;0,933096341
9;1,398338289
10;0,55611193
11;1,499825006
12;2,572900574
13;7,891031338
14;4,606981647
15;4,484706217
16;6,116998165
17;8,118006286
18;7,196026864
19;3,136652673
20;0,163724972
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;1,393519087
8;6,680561276
9;8,432671806
10;8,987824937
11;9,051041524
12;9,098194104
13;9,041214132
14;8,954468502
15;8,851375385
16;7,700153155
17;4,732186396
18;4,697412549
19;3,28869376
20;0,138939156
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;1,342208764
8;6,686230925
9;8,448735811
10;9,015322735
11;9,067578
12;9,021748337
13;8,974406768
14;8,906748956
15;8,824539046
16;8,684120739
17;8,402622666
18;7,420639459
19;3,272346272
20;0,130207897
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;1,259337394
8;6,599579789
9;8,444011104
10;9,008235674
11;9,052364442
12;9,000959624
13;8,976674627
14;8,910056252
15;8,832760037
16;8,684687704
17;8,393740216
18;7,41771014
19;3,228311998
20;0,130377986
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;1,135361069
8;6,481178619
9;8,418970154
10;9,027890457
11;9,088272219
12;9,061057903
13;9,038473802
14;8,964768365
15;8,882936431
16;8,722674352
17;8,439758867
18;7,462689356
19;3,144306699
20;0,138901358
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,912175336
8;5,93859321
9;8,114510003
10;8,844193829
11;9,008708144
12;8,978847993
13;8,941995274
14;8,901268296
15;8,860352329
16;8,702736087
17;8,076995825
18;4,82630257
19;1,509274421
20;0,188718674
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,763970711
8;4,978343657
9;7,353643106
10;8,380322047
11;8,728532989
12;8,727021083
13;8,67230897
14;8,610037325
15;8,565814063
16;8,35102886
17;7,666891214
18;4,292505116
19;0,6761195
20;0,137701283
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,786403623
8;5,10638323
9;7,428104497
10;8,369549713
11;8,665316403
12;8,652937669
13;8,633471875
14;8,581594586
15;8,503920395
16;8,378526658
17;7,842461345
18;6,491100505
19;2,52111778
20;0,157904132
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,756071
8;5,082570705
9;7,584586809
10;8,467540147
11;8,742234641
12;8,705003946
13;8,677789631
14;8,593689837
15;8,525559555
16;8,423127897
17;7,916639252
18;6,638133402
19;2,538315715
20;0,140876286
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,78579886
8;5,342240629
9;7,804474696
10;8,621471117
11;8,827751847
12;8,788064304
13;8,759621565
14;8,701885639
15;8,641409383
16;8,465461276
17;8,046568709
18;6,810396238
19;2,570821702
20;0,132787587
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,867385109
8;5,949554531
9;8,353485708
10;8,902213237
11;8,992360656
12;9,017685089
13;8,947664923
14;8,832854531
15;8,760094036
16;8,610982267
17;8,367943313
18;7,325578344
19;2,773795137
20;0,111129528
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,822358647
8;5,985367814
9;8,440987291
10;8,998219294
11;9,075610003
12;8,860730305
13;8,919694655
14;8,904764579
15;8,181789837
16;6,699460106
17;6,37714056
18;6,706547167
19;1,828003189
20;0,125246954
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,769092294
8;5,98187153
9;8,488517848
10;9,085626382
11;9,159331819
12;9,186357146
13;9,141944896
14;9,063325763
15;9,00199906
16;8,864888048
17;8,605029135
18;7,446152879
19;2,715681234
20;0,10656546
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,779307112
8;6,072680409
9;8,581878069
10;9,061719362
11;9,176340766
12;9,185601193
13;9,104147236
14;8,98858089
15;8,938876967
16;8,822838151
17;8,508834091
18;7,47280023
19;2,680434917
20;0,099270512
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,693156795
8;5,87462067
9;8,379849576
10;8,75631427
11;8,867533884
12;8,825294999
13;8,746014407
14;8,677506148
15;8,624967401
16;8,553151847
17;8,277417917
18;7,291371462
19;2,533685502
20;0,08363551
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,570673478
8;5,405646204
9;8,035701881
10;8,582917504
11;8,651236775
12;8,613061138
13;8,543040973
14;8,476044621
15;8,416513306
16;8,294804841
17;8,07142067
18;6,975194036
19;2,342429342
20;0,091852721
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,517709507
8;5,059136155
9;7,797671117
10;8,504109383
11;8,648685433
12;8,622416059
13;8,494093003
14;8,440703808
15;8,434656183
16;8,304254256
17;7,964264304
18;6,730926658
19;2,198798234
20;0,091238509
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,506663141
8;5,341201193
9;8,125754806
10;8,693948131
11;8,788442281
12;8,754802363
13;8,672214476
14;8,59898151
15;8,537843795
16;8,399787842
17;8,149661826
18;6,991825006
19;2,241604084
20;0,078100042
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,490901517
8;5,523007938
9;8,349611448
10;8,784757009
11;8,889834504
12;8,822649163
13;8,715303808
14;8,613439115
15;8,559010484
16;8,46716217
17;8,18868791
18;7,111927071
19;2,224784125
20;0,0695058
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,432230099
8;5,275433265
9;8,113754049
10;8,711429548
11;8,752156527
12;8,708311241
13;8,62402246
14;8,552584882
15;8,519228447
16;8,392133815
17;8,166387291
18;6,937774352
19;2,119895619
20;0,065248838
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,099931971
8;1,723492659
9;1,336822597
10;5,731462033
11;7,251683919
12;8,010755426
13;7,689380822
14;8,215335261
15;7,197160794
16;8,344792246
17;8,020960794
18;6,64446451
19;1,953207938
20;0,073073899
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
