Hora;G solar
6;-0,010942418
7;6,458076886
8;8,78080759
9;9,848805264
10;10,37334982
11;10,60711497
12;10,63747474
13;10,57898004
14;10,53757463
15;10,53565973
16;10,27263302
17;9,723426001
18;8,534056581
19;6,040733103
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;6,479787748
8;8,76545109
9;9,808187432
10;10,32693508
11;10,48472012
12;10,55026855
13;10,59403261
14;10,58405797
15;10,49443363
16;10,22495285
17;9,662317134
18;8,492468847
19;6,061560773
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;0,234301734
8;0,880911404
9;3,475791863
10;10,38777502
11;10,63370524
12;10,67658091
13;10,72075261
14;10,6486483
15;10,52969431
16;10,20628731
17;9,66429744
18;8,513840675
19;6,022970952
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;6,352527089
8;8,732891998
9;9,871384716
10;10,43890005
11;10,68716851
12;10,67452239
13;10,54109099
14;10,55316455
15;10,54999682
16;10,31730738
17;9,71718245
18;8,56245604
19;6,018513087
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;6,345880696
8;8,772061579
9;9,921808471
10;10,50752
11;10,75412129
12;10,77828271
13;10,58664274
14;10,64700943
15;10,50992625
16;10,23444194
17;9,706723161
18;8,546893018
19;6,038259745
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;6,272314132
8;8,704265615
9;9,871855266
10;10,43142017
11;10,66945487
12;10,76543867
13;10,70154311
14;10,63389376
15;10,56628902
16;10,24671812
17;9,707826776
18;8,57100243
19;6,01795213
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;6,341092097
8;8,846555641
9;10,01292126
10;10,57320754
11;10,81723886
12;10,8751616
13;10,83858979
14;10,78615863
15;10,60722228
16;10,37450454
17;9,840081455
18;8,604134782
19;5,972343677
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;6,325289251
8;8,835126449
9;10,00693254
10;10,5786352
11;10,78237633
12;10,71992282
13;10,62926258
14;10,59414082
15;10,54417731
16;10,31258108
17;9,720385584
18;8,574103654
19;5,973344282
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;6,188694419
8;8,726007581
9;9,913239477
10;10,45892263
11;10,71649277
12;10,66731814
13;10,64873421
14;10,60775584
15;10,48684694
16;10,22338829
17;9,691534378
18;8,539219119
19;5,914897992
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;6,129274428
8;8,691110545
9;9,872111893
10;10,45683982
11;10,66407161
12;10,67782234
13;10,52819815
14;10,47282848
15;4,634166654
16;1,922213696
17;3,212506831
18;8,494937605
19;5,794687167
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;5,913963995
8;8,551334881
9;9,714759798
10;10,27011566
11;10,46644732
12;10,39556803
13;10,35384648
14;10,36213645
15;10,36640259
16;10,10091403
17;9,561740555
18;8,408004148
19;5,738633427
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;0,157664749
8;0,624869026
9;1,389613905
10;10,34095724
11;10,58024537
12;10,54665017
13;10,55810387
14;10,50880493
15;10,3290618
16;10,17212795
17;9,578584009
18;8,336449492
19;5,585617185
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;5,893198131
8;1,015183993
9;2,912961321
10;4,124849488
11;3,677014529
12;5,707399873
13;4,890960308
14;6,972334166
15;5,65468368
16;4,279076956
17;1,880857388
18;1,39062161
19;5,583976514
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;5,817005093
8;8,565151821
9;9,749876356
10;10,29282363
11;10,45586801
12;10,4835451
13;10,44235451
14;10,29583764
15;10,24634658
16;10,06737854
17;9,538431826
18;8,289904142
19;5,474835942
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;5,729480774
8;8,509922667
9;9,690455865
10;10,18842495
11;10,34070321
12;10,34391055
13;10,33816035
14;10,23390519
15;10,1907943
16;10,06166374
17;9,499828104
18;8,282299451
19;5,434605551
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;5,82695693
8;8,635708872
9;9,838143253
10;10,31378671
11;10,53167961
12;10,50168019
13;10,48488754
14;10,40446326
15;10,40281499
16;10,19861621
17;9,604512411
18;8,326790586
19;5,4360375
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;5,882074773
8;8,715761913
9;9,921122799
10;10,40268157
11;10,5008613
12;10,56276025
13;10,46687016
14;10,38419865
15;10,40650737
16;10,31987484
17;9,762638186
18;8,520971817
19;5,541474085
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;5,892637373
8;8,819645136
9;10,02047485
10;10,55102453
11;10,67658611
12;10,71411502
13;10,5929678
14;10,48220516
15;10,47787811
16;10,28428344
17;9,723156272
18;8,495785594
19;5,523173078
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;5,73980835
8;8,706641462
9;9,916584725
10;10,47764298
11;10,69355148
12;10,57277769
13;10,48747721
14;10,41183723
15;10,57727066
16;10,39164382
17;9,834636988
18;8,529479804
19;5,418810105
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;0,126712124
8;0,731060591
9;1,864586092
10;10,38077249
11;10,57163478
12;10,52953629
13;10,42656476
14;10,41051059
15;10,45835307
16;10,24723458
17;9,685460745
18;8,440064788
19;5,28045159
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;0,120113336
8;8,65488917
9;9,923101105
10;10,51364943
11;10,72768563
12;10,70460133
13;10,46496786
14;10,63359343
15;10,59916624
16;10,40733716
17;9,836909424
18;8,516489051
19;5,246375439
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;0,082585627
8;8,755646768
9;10,0574702
10;10,62008932
11;10,75026539
12;10,82487286
13;10,61718922
14;10,64509003
15;10,69218083
16;10,49454724
17;9,975874903
18;8,602650428
19;5,276400868
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;0,081924658
8;8,780816291
9;10,01061142
10;10,51721861
11;10,65652842
12;10,51882997
13;10,56029109
14;10,59193389
15;10,52190259
16;10,32648203
17;9,708247119
18;0,819336588
19;5,229944227
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;-0,000581439
8;0,756763769
9;2,050997515
10;2,072157519
11;2,844776918
12;1,941440699
13;6,899937723
14;3,983100919
15;3,524281915
16;3,937387456
17;2,177799426
18;8,230248727
19;4,834740951
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;0,050972432
8;0,782120811
9;1,957592982
10;10,2043032
11;10,28245395
12;10,25044851
13;10,2906649
14;10,32870156
15;10,31623206
16;10,12165869
17;9,590244124
18;8,230806985
19;4,66014176
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;0,071359557
8;8,47175399
9;9,75528292
10;10,28168396
11;10,39387675
12;10,35571548
13;10,27272963
14;10,18178106
15;10,18454875
16;10,05661692
17;9,518609461
18;8,225431925
19;4,643105284
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;0,043514155
8;0,686533551
9;1,555606299
10;10,26935838
11;10,42451415
12;10,40846567
13;10,27105216
14;10,18229481
15;10,1850942
16;10,08807569
17;9,500724598
18;8,181752074
19;4,484486158
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;-0,009260543
8;0,388033451
9;0,794905943
10;0,932109837
11;1,27410817
12;1,3694122
13;1,290284656
14;1,819129656
15;1,442562822
16;2,136945969
17;1,770659006
18;0,749195881
19;4,370259857
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;0,005134857
8;0,641645375
9;1,256557342
10;2,165310624
11;10,43582603
12;10,41803307
13;10,31328326
14;10,2541746
15;10,26224174
16;10,14651258
17;9,597800912
18;8,26233427
19;4,295012317
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;-0,007742485
8;0,412157265
9;0,855033707
10;1,215393353
11;2,550234629
12;6,403462395
13;10,29417897
14;10,19697884
15;10,33428085
16;10,1831223
17;9,580760236
18;8,192686114
19;4,172256127
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;0,027171053
8;8,239917034
9;9,571540776
10;10,16404021
11;10,32104857
12;10,26781272
13;10,23232952
14;10,16068546
15;10,13546323
16;10,05737099
17;9,483299282
18;8,091947517
19;3,945086259
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;0,047227843
8;8,160644475
9;9,503959435
10;10,07249847
11;5,041714315
12;4,205847527
13;10,1591792
14;10,14133954
15;10,12730848
16;10,00826878
17;9,385846629
18;7,98005456
19;3,726868522
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;0,045890604
8;8,322784569
9;9,653964564
10;10,17903267
11;10,34287164
12;10,35469497
13;10,27555223
14;10,2503869
15;10,36793725
16;10,16939957
17;9,568078416
18;8,072884531
19;3,619365121
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;0,042393738
8;8,307788506
9;9,651652523
10;10,20309768
11;10,32975517
12;10,43672472
13;10,2772505
14;10,2426766
15;10,24613926
16;10,1620687
17;9,563455233
18;8,082593444
19;3,545429918
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;0,038678752
8;8,355340761
9;9,65277364
10;10,1898702
11;10,29361261
12;10,24294563
13;10,22114586
14;10,21835907
15;10,29214496
16;10,10738811
17;9,517232517
18;8,021719
19;3,347431289
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;0,034759143
8;8,369266011
9;9,716297158
10;10,27553572
11;10,41913739
12;10,32291296
13;10,22417147
14;10,23131442
15;10,25019578
16;10,03143429
17;9,473245834
18;7,997695198
19;3,194813488
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;0,031726228
8;8,459132275
9;9,780487346
10;10,32414019
11;10,47022791
12;10,42867718
13;10,31161998
14;10,27672475
15;10,281083
16;10,16041443
17;9,590424644
18;8,088159023
19;3,034071441
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;0,028398881
8;8,465738963
9;9,784147727
10;10,3443725
11;10,56392517
12;10,51182874
13;10,43708656
14;10,46356161
15;10,46236299
16;10,26035064
17;9,605854351
18;8,0744961
19;2,903267611
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;-0,010942418
8;0,423996697
9;1,656356797
10;10,39541872
11;10,55814237
12;10,50492263
13;10,38108842
14;10,21598822
15;10,26213393
16;10,04899512
17;9,544680977
18;7,952772618
19;2,575991313
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;0,0189882
8;8,328248238
9;9,725386505
10;10,25618201
11;10,27660494
12;10,21759389
13;10,24116224
14;10,19523756
15;10,15520579
16;9,935490096
17;9,357938521
18;7,883285578
19;2,329396021
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;0,014723556
8;8,241394288
9;9,58895589
10;10,08548982
11;10,19008372
12;10,15209386
13;10,09788942
14;10,12392973
15;10,20153812
16;10,0142754
17;9,433895334
18;7,823056202
19;1,995700453
20;-0,010942418
21;-0,010942418
22;-0,010942418
23;-0,010942418
0;-0,010942418
1;-0,010942418
2;-0,010942418
3;-0,010942418
4;-0,010942418
5;-0,010942418
6;-0,010942418
7;0,011151383
8;8,354066027
9;9,749305697
10;10,23099818
11;10,3088781
12;10,21836077
13;10,1159877
14;10,0765807
15;10,14720965
16;10,09955079
17;9,481985945
18;7,832197155
19;1,744370167
20;-0,010942418
