Año;Mes;Hora;CMg
2026;1;7;1,182
2026;1;8;0,394
2026;1;9;0,202
2026;1;10;0,201
2026;1;11;0,201
2026;1;12;0,201
2026;1;13;0,2
2026;1;14;0,2
2026;1;15;0,2
2026;1;16;0,2
2026;1;17;0,2
2026;1;18;0,2
2026;1;19;0,2
2026;1;20;130,359
2026;1;21;132,286
2026;1;22;131,889
2026;1;23;131,592
2026;2;0;120,379
2026;2;1;119,324
2026;2;2;115,29
2026;2;3;115,291
2026;2;4;115,291
2026;2;5;115,292
2026;2;6;4,919
2026;2;7;4,919
2026;2;8;3,64
2026;2;9;3,447
2026;2;10;0,301
2026;2;11;0,301
2026;2;12;0,301
2026;2;13;0,301
2026;2;14;0,3
2026;2;15;0,3
2026;2;16;0,3
2026;2;17;0,3
2026;2;18;0,3
2026;2;19;0,299
2026;2;20;127,724
2026;2;21;128,715
2026;2;22;127,524
2026;2;23;127,523
2026;3;0;143,833
2026;3;1;142,73
2026;3;2;141,838
2026;3;3;141,442
2026;3;4;141,44
2026;3;5;141,44
2026;3;6;142,63
2026;3;7;40,865
2026;3;8;44,237
2026;3;9;10,441
2026;3;10;6,969
2026;3;11;6,948
2026;3;12;6,938
2026;3;13;5,228
2026;3;14;6,917
2026;3;15;6,9
2026;3;16;6,903
2026;3;17;6,907
2026;3;18;5,203
2026;3;19;151,518
2026;3;20;158,602
2026;3;21;158,602
2026;3;22;155,908
2026;3;23;143,938
2026;4;0;106,257
2026;4;1;105,642
2026;4;2;105,729
2026;4;3;105,73
2026;4;4;105,729
2026;4;5;105,729
2026;4;6;105,531
2026;4;7;52,864
2026;4;8;61,197
2026;4;9;24,439
2026;4;10;8,435
2026;4;11;8,461
2026;4;12;8,456
2026;4;13;8,443
2026;4;14;8,426
2026;4;15;8,404
2026;4;16;9,005
2026;4;17;54,947
2026;4;18;59,002
2026;4;19;106,328
2026;4;20;106,328
2026;4;21;106,328
2026;4;22;106,227
2026;4;23;106,228
2026;5;0;102,039
2026;5;1;102,004
2026;5;2;101,411
2026;5;3;100,321
2026;5;4;99,925
2026;5;5;99,925
2026;5;6;101,112
2026;5;7;44,961
2026;5;8;42,782
2026;5;9;21,645
2026;5;10;12,012
2026;5;11;11,626
2026;5;12;11,62
2026;5;13;14,233
2026;5;14;15,523
2026;5;15;12,431
2026;5;16;12,625
2026;5;17;44,842
2026;5;18;104,777
2026;5;19;105,232
2026;5;20;106,095
2026;5;21;106,095
2026;5;22;105,203
2026;5;23;103,321
2026;6;0;101,222
2026;6;1;99,656
2026;6;2;97,279
2026;6;3;96,883
2026;6;4;96,883
2026;6;5;96,884
2026;6;6;99,854
2026;6;7;103,218
2026;6;8;43,543
2026;6;9;19,846
2026;6;10;9,851
2026;6;11;9,884
2026;6;12;16,658
2026;6;13;38,447
2026;6;14;38,388
2026;6;15;38,291
2026;6;16;38,271
2026;6;17;43,597
2026;6;18;108,633
2026;6;19;106,525
2026;6;20;106,524
2026;6;21;106,319
2026;6;22;105,386
2026;6;23;104,596
2026;7;0;96,64
2026;7;1;94,835
2026;7;2;91,985
2026;7;3;91,297
2026;7;4;91,305
2026;7;5;91,306
2026;7;6;94,843
2026;7;7;96,906
2026;7;8;54,055
2026;7;9;1,718
2026;7;10;0,503
2026;7;11;9,763
2026;7;12;0,503
2026;7;13;0,502
2026;7;14;0,501
2026;7;15;0,5
2026;7;16;9,711
2026;7;17;53,793
2026;7;18;100,851
2026;7;19;98,017
2026;7;20;98,102
2026;7;21;98,125
2026;7;22;98,942
2026;7;23;98,253
2026;8;0;85,892
2026;8;1;84,714
2026;8;2;83,047
2026;8;3;83,108
2026;8;4;83,112
2026;8;5;83,111
2026;8;6;84,715
2026;8;7;28,14
2026;8;8;4,127
2026;8;9;8,024
2026;8;10;6,607
2026;8;11;6,613
2026;8;12;6,613
2026;8;13;6,613
2026;8;14;6,613
2026;8;15;6,613
2026;8;16;5,311
2026;8;17;27,381
2026;8;18;32,724
2026;8;19;87,591
2026;8;20;87,69
2026;8;21;87,729
2026;8;22;87,485
2026;8;23;87,09
2026;9;0;86,107
2026;9;1;85,613
2026;9;2;85,566
2026;9;3;85,491
2026;9;4;85,467
2026;9;5;85,466
2026;9;6;12,378
2026;9;7;7,853
2026;9;8;7,853
2026;9;9;3,924
2026;9;10;1,499
2026;9;11;1,502
2026;9;12;0,601
2026;9;13;0,601
2026;9;14;0,6
2026;9;15;1,5
2026;9;16;0,9
2026;9;17;4,1
2026;9;18;0,901
2026;9;19;88,665
2026;9;20;89,88
2026;9;21;89,795
2026;9;22;88,414
2026;9;23;88,019
2026;10;0;85,108
2026;10;1;80,236
2026;10;2;79,351
2026;10;3;79,408
2026;10;4;79,407
2026;10;5;79,407
2026;10;6;1,67
2026;10;7;0,491
2026;10;8;0,491
2026;10;9;0,201
2026;10;10;0,2
2026;10;11;0,2
2026;10;12;0,2
2026;10;13;0
2026;10;14;0
2026;10;15;0,2
2026;10;16;0,2
2026;10;17;0,2
2026;10;18;0,2
2026;10;19;89,406
2026;10;20;92,803
2026;10;21;92,759
2026;10;22;92,759
2026;10;23;88,42
2026;11;0;74,879
2026;11;1;72,822
2026;11;2;68,52
2026;11;3;68,519
2026;11;4;68,519
2026;11;5;68,454
2026;11;6;0,195
2026;11;7;0,195
2026;11;8;0,099
2026;11;9;0,1
2026;11;10;0
2026;11;11;0
2026;11;12;0
2026;11;13;0
2026;11;14;0
2026;11;15;0
2026;11;16;0
2026;11;17;0
2026;11;18;0
2026;11;19;81,933
2026;11;20;83,093
2026;11;21;83,252
2026;11;22;83,252
2026;11;23;77,656
2026;12;0;84,802
2026;12;1;83,566
2026;12;2;82,297
2026;12;3;82,297
2026;12;4;82,297
2026;12;5;82,297
2026;12;6;1,464
2026;12;7;0,976
2026;12;8;0,491
2026;12;9;0,501
2026;12;10;0
2026;12;11;0
2026;12;12;0
2026;12;13;0
2026;12;14;0
2026;12;15;0
2026;12;16;0
2026;12;17;0
2026;12;18;0
2026;12;19;0
2026;12;20;85,983
2026;12;21;86,84
2026;12;22;86,84
2026;12;23;85,662
2027;1;0;89,23
2027;1;1;88,149
2027;1;2;84,308
2027;1;3;84,308
2027;1;4;84,307
2027;1;5;84,308
2027;1;6;0
2027;1;7;0
2027;1;8;0
2027;1;9;0
2027;1;10;0
2027;1;11;0
2027;1;12;0
2027;1;13;0
2027;1;14;0
2027;1;15;0
2027;1;16;0
2027;1;17;0
2027;1;18;0
2027;1;19;0
2027;1;20;88,89
2027;1;21;88,852
2027;1;22;88,852
2027;1;23;88,951
2027;2;0;93,809
2027;2;1;93,012
2027;2;2;91,24
2027;2;3;91,241
2027;2;4;91,241
2027;2;5;91,242
2027;2;6;2,756
2027;2;7;2,756
2027;2;8;0,689
2027;2;9;0,302
2027;2;10;0,401
2027;2;11;0,401
2027;2;12;0,401
2027;2;13;0,401
2027;2;14;0,4
2027;2;15;0,4
2027;2;16;0,4
2027;2;17;0,4
2027;2;18;0,4
2027;2;19;0,399
2027;2;20;92,413
2027;2;21;91,823
2027;2;22;92,319
2027;2;23;92,319
2027;3;0;100,444
2027;3;1;100,179
2027;3;2;102,163
2027;3;3;102,263
2027;3;4;102,261
2027;3;5;102,261
2027;3;6;100,178
2027;3;7;39,873
2027;3;8;41,361
2027;3;9;10,573
2027;3;10;6,331
2027;3;11;6,322
2027;3;12;6,317
2027;3;13;6,317
2027;3;14;6,308
2027;3;15;6,3
2027;3;16;6,302
2027;3;17;6,303
2027;3;18;6,302
2027;3;19;105,374
2027;3;20;106,533
2027;3;21;106,533
2027;3;22;106,532
2027;3;23;103,939
2027;4;0;102,466
2027;4;1;103,857
2027;4;2;104,341
2027;4;3;104,341
2027;4;4;104,34
2027;4;5;104,34
2027;4;6;102,357
2027;4;7;48,5
2027;4;8;56,138
2027;4;9;22,211
2027;4;10;7,717
2027;4;11;7,729
2027;4;12;7,726
2027;4;13;7,72
2027;4;14;7,712
2027;4;15;7,702
2027;4;16;9,302
2027;4;17;51,472
2027;4;18;60,326
2027;4;19;107,326
2027;4;20;106,927
2027;4;21;106,926
2027;4;22;102,836
2027;4;23;102,039
2027;5;0;102,435
2027;5;1;103,391
2027;5;2;103,194
2027;5;3;102,698
2027;5;4;102,599
2027;5;5;102,599
2027;5;6;103,093
2027;5;7;46,546
2027;5;8;47,041
2027;5;9;32,477
2027;5;10;13,162
2027;5;11;12,669
2027;5;12;12,666
2027;5;13;14,669
2027;5;14;15,662
2027;5;15;13,116
2027;5;16;13,213
2027;5;17;47,222
2027;5;18;104,092
2027;5;19;108,056
2027;5;20;109,76
2027;5;21;109,463
2027;5;22;106,49
2027;5;23;102,627
2027;6;0;103,827
2027;6;1;103,515
2027;6;2;101,238
2027;6;3;100,941
2027;6;4;100,941
2027;6;5;100,942
2027;6;6;103,515
2027;6;7;99,557
2027;6;8;49,084
2027;6;9;44,412
2027;6;10;42,609
2027;6;11;42,697
2027;6;12;44,628
2027;6;13;49,339
2027;6;14;49,301
2027;6;15;49,238
2027;6;16;49,225
2027;6;17;49,829
2027;6;18;110,651
2027;6;19;110,841
2027;6;20;110,84
2027;6;21;109,968
2027;6;22;98,927
2027;6;23;99,816
2027;7;0;96,309
2027;7;1;95,582
2027;7;2;95,484
2027;7;3;95,485
2027;7;4;95,482
2027;7;5;95,483
2027;7;6;95,581
2027;7;7;97,547
2027;7;8;51,724
2027;7;9;1,106
2027;7;10;0,803
2027;7;11;5,318
2027;7;12;0,803
2027;7;13;0,802
2027;7;14;0,8
2027;7;15;0,8
2027;7;16;10,305
