Hora;G solar;;Fact;1,204081633
8;5,578258935;;;
9;9,604181245;;;
10;10,3702149;;;
11;10,58021221;;;
12;10,59664678;;;
13;10,64138534;;;
14;10,61308136;;;
15;10,53273456;;;
16;10,31086784;;;
17;9,868960461;;;
18;9,114157091;;;
19;6,016148975;;;
20;0,607029176;;;
21;-0,013695476;;;
22;-0,013695476;;;
23;-0,013695476;;;
0;-0,013695476;;;
1;-0,013695476;;;
2;-0,013695476;;;
3;-0,013695476;;;
4;-0,013695476;;;
5;-0,013695476;;;
6;-0,013695476;;;
7;0,378579495;;;
8;5,532333436;;;
9;9,627007039;;;
10;10,39943192;;;
11;10,59116859;;;
12;10,60942923;;;
13;10,65873295;;;
14;10,60395104;;;
15;10,16934791;;;
16;9,458096161;;;
17;8,66156724;;;
18;9,088500898;;;
19;5,970132173;;;
20;0,594621075;;;
21;-0,013695476;;;
22;-0,013695476;;;
23;-0,013695476;;;
0;-0,013695476;;;
1;-0,013695476;;;
2;-0,013695476;;;
3;-0,013695476;;;
4;-0,013695476;;;
5;-0,013695476;;;
6;-0,013695476;;;
7;0,370124822;;;
8;5,693027028;;;
9;9,690919264;;;
10;10,55556036;;;
11;10,7262973;;;
12;10,7062106;;;
13;10,73177549;;;
14;10,69160209;;;
15;10,63042896;;;
16;10,46608324;;;
17;10,10634872;;;
18;9,315663205;;;
19;6,16460794;;;
20;0,603924867;;;
21;-0,013695476;;;
22;-0,013695476;;;
23;-0,013695476;;;
0;-0,013695476;;;
1;-0,013695476;;;
2;-0,013695476;;;
3;-0,013695476;;;
4;-0,013695476;;;
5;-0,013695476;;;
6;-0,013695476;;;
7;0,33620569;;;
8;5,640436398;;;
9;9,672658628;;;
10;10,4505617;;;
11;10,70255847;;;
12;10,69799331;;;
13;10,73634065;;;
14;10,70255847;;;
15;10,64777656;;;
16;10,48069175;;;
17;9,668093469;;;
18;9,217055773;;;
19;6,196564053;;;
20;0,598766238;;;
21;-0,013695476;;;
22;-0,013695476;;;
23;-0,013695476;;;
0;-0,013695476;;;
1;-0,013695476;;;
2;-0,013695476;;;
3;-0,013695476;;;
4;-0,013695476;;;
5;-0,013695476;;;
6;-0,013695476;;;
7;0,306203467;;;
8;5,537263807;;;
9;9,687267137;;;
10;10,51538696;;;
11;10,77925314;;;
12;10,74912309;;;
13;10,63864625;;;
14;9,81783068;;;
15;8,710049227;;;
16;8,681745242;;;
17;7,119547875;;;
18;7,484121462;;;
19;4,75634773;;;
20;0,498332744;;;
21;-0,013695476;;;
22;-0,013695476;;;
23;-0,013695476;;;
0;-0,013695476;;;
1;-0,013695476;;;
2;-0,013695476;;;
3;-0,013695476;;;
4;-0,013695476;;;
5;-0,013695476;;;
6;-0,013695476;;;
7;0,300241369;;;
8;3,812546784;;;
9;7,81336072;;;
10;10,40582314;;;
11;10,65051566;;;
12;10,67516752;;;
13;10,73634065;;;
14;10,69525422;;;
15;10,63864625;;;
16;10,48343084;;;
17;10,13830483;;;
18;9,280054965;;;
19;5,856277111;;;
20;0,523897633;;;
21;-0,013695476;;;
22;-0,013695476;;;
23;-0,013695476;;;
0;-0,013695476;;;
1;-0,013695476;;;
2;-0,013695476;;;
3;-0,013695476;;;
4;-0,013695476;;;
5;-0,013695476;;;
6;-0,013695476;;;
7;0,275206037;;;
8;5,167668546;;;
9;9,350358411;;;
10;10,39669283;;;
11;10,57929918;;;
12;10,59390769;;;
13;10,63042896;;;
14;10,55556036;;;
15;10,52725637;;;
16;10,50534361;;;
17;10,04882772;;;
18;9,211577582;;;
19;5,775017283;;;
20;0,49884404;;;
21;-0,013695476;;;
22;-0,013695476;;;
23;-0,013695476;;;
0;-0,013695476;;;
1;-0,013695476;;;
2;-0,013695476;;;
3;-0,013695476;;;
4;-0,013695476;;;
5;-0,013695476;;;
6;-0,013695476;;;
7;0,247285526;;;
8;4,888006913;;;
9;9,091239993;;;
10;10,20586919;;;
11;10,51812605;;;
12;10,53273456;;;
13;10,54277791;;;
14;10,49803935;;;
15;10,48343084;;;
16;10,35925852;;;
17;9,921916302;;;
18;8,811395755;;;
19;4,413595602;;;
20;0,403331787;;;
21;-0,013695476;;;
22;-0,013695476;;;
23;-0,013695476;;;
0;-0,013695476;;;
1;-0,013695476;;;
2;-0,013695476;;;
3;-0,013695476;;;
4;-0,013695476;;;
5;-0,013695476;;;
6;-0,013695476;;;
7;0,212736404;;;
8;4,104899559;;;
9;8,254263766;;;
10;10,38756251;;;
11;10,58112525;;;
12;10,65873295;;;
13;10,65781991;;;
14;10,57108189;;;
15;10,54277791;;;
16;10,41951862;;;
17;10,12734845;;;
18;9,349445379;;;
19;5,944658586;;;
20;0,494927135;;;
21;-0,013695476;;;
22;-0,013695476;;;
23;-0,013695476;;;
0;-0,013695476;;;
1;-0,013695476;;;
2;-0,013695476;;;
3;-0,013695476;;;
4;-0,013695476;;;
5;-0,013695476;;;
6;-0,013695476;;;
7;0,219191538;;;
8;4,613275651;;;
9;8,916485713;;;
10;10,19126068;;;
11;10,37386703;;;
12;10,47430053;;;
13;10,49986542;;;
14;10,50260451;;;
15;10,47247446;;;
16;10,19126068;;;
17;9,630659167;;;
18;8,536390584;;;
19;4,917680445;;;
20;0,392393666;;;
21;-0,013695476;;;
22;-0,013695476;;;
23;-0,013695476;;;
0;-0,013695476;;;
1;-0,013695476;;;
2;-0,013695476;;;
3;-0,013695476;;;
4;-0,013695476;;;
5;-0,013695476;;;
6;-0,013695476;;;
7;0,205085198;;;
8;4,574106588;;;
9;8,866542874;;;
10;10,09813144;;;
11;10,35834549;;;
12;10,51356089;;;
13;10,54460397;;;
14;10,45238776;;;
15;10,43595319;;;
16;10,27069444;;;
17;9,842482538;;;
18;8,845817053;;;
19;5,214689682;;;
20;0,400473998;;;
21;-0,013695476;;;
22;-0,013695476;;;
23;-0,013695476;;;
0;-0,013695476;;;
1;-0,013695476;;;
2;-0,013695476;;;
3;-0,013695476;;;
4;-0,013695476;;;
5;-0,013695476;;;
6;-0,013695476;;;
7;0,178488582;;;
8;4,734982786;;;
9;9,129404723;;;
10;10,25699896;;;
11;10,44417048;;;
12;10,59755982;;;
13;10,56469067;;;
14;10,46608324;;;
15;10,46790931;;;
16;10,3756931;;;
17;10,07621867;;;
18;9,281881028;;;
19;5,614506297;;;
20;0,418323769;;;
21;-0,013695476;;;
22;-0,013695476;;;
23;-0,013695476;;;
0;-0,013695476;;;
1;-0,013695476;;;
2;-0,013695476;;;
3;-0,013695476;;;
4;-0,013695476;;;
5;-0,013695476;;;
6;-0,013695476;;;
7;0,190832772;;;
8;4,294810169;;;
9;8,66101942;;;
10;10,11456601;;;
11;10,43869229;;;
12;10,51264786;;;
13;10,46243111;;;
14;10,38847554;;;
15;10,39760586;;;
16;10,2378253;;;
17;9,793178822;;;
18;8,757161666;;;
19;4,965979826;;;
20;0,367960936;;;
21;-0,013695476;;;
22;-0,013695476;;;
23;-0,013695476;;;
0;-0,013695476;;;
1;-0,013695476;;;
2;-0,013695476;;;
3;-0,013695476;;;
4;-0,013695476;;;
5;-0,013695476;;;
6;-0,013695476;;;
7;0,183738514;;;
8;4,0888302;;;
9;8,558577257;;;
10;10,14104393;;;
11;10,44234441;;;
12;10,60760317;;;
13;10,59116859;;;
14;10,52360424;;;
15;10,51356089;;;
16;10,37660613;;;
17;9,826960998;;;
18;8,628972006;;;
19;4,743473982;;;
20;0,331065323;;;
21;-0,013695476;;;
22;-0,013695476;;;
23;-0,013695476;;;
0;-0,013695476;;;
1;-0,013695476;;;
2;-0,013695476;;;
3;-0,013695476;;;
4;-0,013695476;;;
5;-0,013695476;;;
6;-0,013695476;;;
7;0,185820227;;;
8;3,729278287;;;
9;7,935706978;;;
10;9,821482808;;;
11;10,32456332;;;
12;10,51538696;;;
13;10,47247446;;;
14;10,31908513;;;
15;8,693523352;;;
16;8,629154612;;;
17;8,309958704;;;
18;7,487682287;;;
19;4,226424088;;;
20;0,241935159;;;
21;-0,013695476;;;
22;-0,013695476;;;
23;-0,013695476;;;
0;-0,013695476;;;
1;-0,013695476;;;
2;-0,013695476;;;
3;-0,013695476;;;
4;-0,013695476;;;
5;-0,013695476;;;
6;-0,013695476;;;
7;0,17269083;;;
8;3,500746433;;;
9;7,577798523;;;
10;9,6114855;;;
11;10,24330349;;;
12;10,42317075;;;
13;10,39851889;;;
14;10,30356358;;;
15;10,13100058;;;
16;9,905481732;;;
17;9,250837947;;;
18;7,814912875;;;
19;4,014692019;;;
20;0,247322047;;;
21;-0,013695476;;;
22;-0,013695476;;;
23;-0,013695476;;;
0;-0,013695476;;;
1;-0,013695476;;;
2;-0,013695476;;;
3;-0,013695476;;;
4;-0,013695476;;;
5;-0,013695476;;;
6;-0,013695476;;;
7;0,151818924;;;
8;3,800951282;;;
9;8,3184499;;;
10;9,984002463;;;
11;10,37112794;;;
12;10,4505617;;;
13;10,43960532;;;
14;10,37934522;;;
15;10,34738911;;;
16;10,17665217;;;
17;9,571312101;;;
18;8,393501111;;;
19;4,461894983;;;
20;0,265975286;;;
21;-0,013695476;;;
22;-0,013695476;;;
23;-0,013695476;;;
0;-0,013695476;;;
1;-0,013695476;;;
2;-0,013695476;;;
3;-0,013695476;;;
4;-0,013695476;;;
5;-0,013695476;;;
6;-0,013695476;;;
7;0,133494375;;;
8;4,012044227;;;
9;8,633354559;;;
10;10,2177386;;;
11;10,48069175;;;
12;10,52269121;;;
13;10,44599654;;;
14;10,28530295;;;
15;10,30904178;;;
16;9,880829873;;;
17;8,994002109;;;
18;7,780217668;;;
19;4,814507854;;;
20;0,265719638;;;
21;-0,013695476;;;
22;-0,013695476;;;
23;-0,013695476;;;
0;-0,013695476;;;
1;-0,013695476;;;
2;-0,013695476;;;
3;-0,013695476;;;
4;-0,013695476;;;
5;-0,013695476;;;
6;-0,013695476;;;
7;0,115133307;;;
8;4,067739166;;;
9;8,795965517;;;
10;10,27252051;;;
11;10,40125799;;;
12;10,49164813;;;
13;10,48434388;;;
14;10,43504016;;;
15;10,42408378;;;
16;10,35104124;;;
17;9,920090239;;;
18;9,094252998;;;
19;5,049430931;;;
20;0,244902514;;;
21;-0,013695476;;;
22;-0,013695476;;;
23;-0,013695476;;;
0;-0,013695476;;;
1;-0,013695476;;;
2;-0,013695476;;;
3;-0,013695476;;;
4;-0,013695476;;;
5;-0,013695476;;;
6;-0,013695476;;;
7;0,117032413;;;
8;3,76789953;;;
9;8,434587542;;;
10;10,07439261;;;
11;10,32091119;;;
12;10,42864894;;;
13;10,35651943;;;
14;10,28621598;;;
15;10,35743246;;;
16;10,20130403;;;
17;9,788613664;;;
18;8,787474321;;;
19;4,659292452;;;
20;0,204738246;;;
21;-0,013695476;;;
22;-0,013695476;;;
23;-0,013695476;;;
0;-0,013695476;;;
1;-0,013695476;;;
2;-0,013695476;;;
3;-0,013695476;;;
4;-0,013695476;;;
5;-0,013695476;;;
6;-0,013695476;;;
7;0,115288523;;;
8;3,530328663;;;
9;8,222672865;;;
10;9,993132782;;;
11;10,257912;;;
12;10,372954;;;
13;10,37843219;;;
14;10,30630268;;;
15;10,32638938;;;
16;10,15839153;;;
17;9,706440804;;;
18;8,639380567;;;
19;4,419530309;;;
20;0,158456665;;;
21;-0,013695476;;;
22;-0,013695476;;;
23;-0,013695476;;;
0;-0,013695476;;;
1;-0,013695476;;;
2;-0,013695476;;;
3;-0,013695476;;;
4;-0,013695476;;;
5;-0,013695476;;;
6;-0,013695476;;;
7;0,10487083;;;
8;3,561828259;;;
9;8,326210668;;;
10;10,11365298;;;
11;10,35743246;;;
12;10,37751916;;;
13;10,31999816;;;
14;10,29899843;;;
15;10,36838884;;;
16;10,22960801;;;
17;9,83791738;;;
18;8,751592173;;;
19;4,51439431;;;
20;0,150321551;;;
21;-0,013695476;;;
22;-0,013695476;;;
23;-0,013695476;;;
0;-0,013695476;;;
1;-0,013695476;;;
2;-0,013695476;;;
3;-0,013695476;;;
4;-0,013695476;;;
5;-0,013695476;;;
6;-0,013695476;;;
7;0,104067362;;;
8;3,34260933;;;
9;8,070105256;;;
10;9,910959922;;;
11;10,17391307;;;
12;10,31725906;;;
13;10,28712901;;;
14;10,21956466;;;
15;10,25060774;;;
16;10,09265325;;;
17;9,684528042;;;
18;8,527625479;;;
19;4,176846464;;;
20;0,118283266;;;
21;-0,013695476;;;
22;-0,013695476;;;
23;-0,013695476;;;
0;-0,013695476;;;
1;-0,013695476;;;
2;-0,013695476;;;
3;-0,013695476;;;
4;-0,013695476;;;
5;-0,013695476;;;
