Hora;G solar
0;-0,037140275
1;-0,037140275
2;-0,037140275
3;-0,037140275
4;-0,037140275
5;-0,037140275
6;-0,037140275
7;3,787317704
8;19,36023527
9;26,79547085
10;28,79856971
11;29,30367746
12;29,40767023
13;29,5388992
14;29,50671096
15;29,28634533
16;28,5559199
17;27,39219127
18;24,99045345
19;16,86118992
20;1,859093636
21;-0,037140275
22;-0,037140275
23;-0,037140275
0;-0,037140275
1;-0,037140275
2;-0,037140275
3;-0,037140275
4;-0,037140275
5;-0,037140275
6;-0,037140275
7;3,6654976
8;19,05197098
9;26,89946361
10;28,77876156
11;29,28634533
12;29,45223856
13;29,511663
14;29,41014625
15;29,22444487
16;28,90008646
17;27,49123201
18;24,96816928
19;16,81414557
20;1,891826599
21;-0,037140275
22;-0,037140275
23;-0,037140275
0;-0,037140275
1;-0,037140275
2;-0,037140275
3;-0,037140275
4;-0,037140275
5;-0,037140275
6;-0,037140275
7;3,427799837
8;18,83531937
9;26,66424187
10;28,64753259
11;29,19968468
12;29,31110551
13;29,35814986
14;29,30615347
15;29,13530821
16;28,83075794
17;27,34762294
18;24,78741994
19;16,50513848
20;1,772432993
21;-0,037140275
22;-0,037140275
23;-0,037140275
0;-0,037140275
1;-0,037140275
2;-0,037140275
3;-0,037140275
4;-0,037140275
5;-0,037140275
6;-0,037140275
7;3,261411402
8;18,69517673
9;26,66671789
10;28,57325203
11;29,02883942
12;29,08578784
13;29,24920505
14;29,19720866
15;28,95208284
16;28,5138276
17;27,10744915
18;24,67822753
19;16,5752098
20;1,826880637
21;-0,037140275
22;-0,037140275
23;-0,037140275
0;-0,037140275
1;-0,037140275
2;-0,037140275
3;-0,037140275
4;-0,037140275
5;-0,037140275
6;-0,037140275
7;3,028913277
8;17,6802568
9;25,9412445
10;28,27860585
11;28,92237063
12;29,19473264
13;29,21454079
14;29,2021607
15;29,04617154
16;28,35536241
17;26,98364824
18;24,09264918
19;15,77372265
20;1,810836039
21;-0,037140275
22;-0,037140275
23;-0,037140275
0;-0,037140275
1;-0,037140275
2;-0,037140275
3;-0,037140275
4;-0,037140275
5;-0,037140275
6;-0,037140275
7;2,607742551
8;13,98479938
9;21,45296599
10;24,30558676
11;26,74099844
12;27,88491892
13;28,38507464
14;28,39250269
15;28,16966104
16;27,17182564
17;24,75770772
18;19,41718369
19;11,44935657
20;1,3395507
21;-0,037140275
22;-0,037140275
23;-0,037140275
0;-0,037140275
1;-0,037140275
2;-0,037140275
3;-0,037140275
4;-0,037140275
5;-0,037140275
6;-0,037140275
7;2,480227606
8;15,23196983
9;23,39045038
10;26,75090252
11;28,164709
12;28,44449907
13;28,5138276
14;28,12261669
15;27,50113608
16;26,33245541
17;24,52917122
18;21,29895765
19;13,07956706
20;1,453744667
21;-0,037140275
22;-0,037140275
23;-0,037140275
0;-0,037140275
1;-0,037140275
2;-0,037140275
3;-0,037140275
4;-0,037140275
5;-0,037140275
6;-0,037140275
7;2,840983481
8;18,19006898
9;26,48596854
10;28,49154343
11;29,26158514
12;29,07588376
13;29,20711274
14;29,19225663
15;28,97436701
16;28,57325203
17;27,12230527
18;24,68392238
19;16,59749396
20;1,898338527
21;-0,037140275
22;-0,037140275
23;-0,037140275
0;-0,037140275
1;-0,037140275
2;-0,037140275
3;-0,037140275
4;-0,037140275
5;-0,037140275
6;-0,037140275
7;1,947982697
8;14,67932253
9;26,09970968
10;28,164709
11;29,02388738
12;29,0808358
13;29,37548199
14;29,33091366
15;29,11550006
16;28,80847378
17;27,4639958
18;25,01273761
19;16,8181072
20;1,9216131
21;-0,037140275
22;-0,037140275
23;-0,037140275
0;-0,037140275
1;-0,037140275
2;-0,037140275
3;-0,037140275
4;-0,037140275
5;-0,037140275
6;-0,037140275
7;2,45521982
8;17,24348716
9;26,40178392
10;28,56582398
11;29,17987654
12;29,30120144
13;29,40271819
14;29,35814986
15;29,19225663
16;28,84066202
17;27,46151979
18;25,02759373
19;16,80696512
20;1,93810338
21;-0,037140275
22;-0,037140275
23;-0,037140275
0;-0,037140275
1;-0,037140275
2;-0,037140275
3;-0,037140275
4;-0,037140275
5;-0,037140275
6;-0,037140275
7;2,478494391
8;18,52086504
9;26,80537491
10;28,84313804
11;29,32100958
12;29,37052995
13;29,39033809
14;29,3507218
15;29,17740051
16;28,58563213
17;27,52589626
18;25,22567519
19;17,13082832
20;2,001935135
21;-0,037140275
22;-0,037140275
23;-0,037140275
0;-0,037140275
1;-0,037140275
2;-0,037140275
3;-0,037140275
4;-0,037140275
5;-0,037140275
6;-0,037140275
7;2,28816286
8;17,27815142
9;25,83725173
10;27,88491892
11;28,70943305
12;28,68714888
13;28,73666925
14;28,71438509
15;28,61039231
16;28,02357595
17;26,8028989
18;24,13845552
19;16,04732269
20;1,905073297
21;-0,037140275
22;-0,037140275
23;-0,037140275
0;-0,037140275
1;-0,037140275
2;-0,037140275
3;-0,037140275
4;-0,037140275
5;-0,037140275
6;-0,037140275
7;2,13202514
8;16,67771696
9;25,47575305
10;27,97653161
11;28,78866563
12;28,94713081
13;28,98179506
14;28,9595109
15;28,84809008
16;28,23403752
17;26,85241927
18;24,01762583
19;15,64967413
20;1,759532937
21;-0,037140275
22;-0,037140275
23;-0,037140275
0;-0,037140275
1;-0,037140275
2;-0,037140275
3;-0,037140275
4;-0,037140275
5;-0,037140275
6;-0,037140275
7;1,985519135
8;15,26911011
9;25,09692224
10;27,84530263
11;28,79609369
12;29,0808358
13;29,16502043
14;29,16254441
15;28,95455887
16;28,31079408
17;26,88213148
18;23,4751302
19;14,64465828
20;1,650538608
21;-0,037140275
22;-0,037140275
23;-0,037140275
0;-0,037140275
1;-0,037140275
2;-0,037140275
3;-0,037140275
4;-0,037140275
5;-0,037140275
6;-0,037140275
7;1,893683612
8;15,5511286
9;25,10435029
10;28,15480493
11;29,02883942
12;29,1476883
13;29,16997246
14;29,12292812
15;28,9198946
16;28,48411537
17;26,82270704
18;21,87611754
19;11,08661987
20;0,880323573
21;-0,037140275
22;-0,037140275
23;-0,037140275
0;-0,037140275
1;-0,037140275
2;-0,037140275
3;-0,037140275
4;-0,037140275
5;-0,037140275
6;-0,037140275
7;1,60889198
8;10,45969201
9;19,6883077
10;24,88150864
11;27,45656775
12;28,3801226
13;28,3256502
14;28,1770891
15;27,58284468
16;26,33988346
17;24,71932944
18;21,49035387
19;12,79705336
20;1,378944154
21;-0,037140275
22;-0,037140275
23;-0,037140275
0;-0,037140275
1;-0,037140275
2;-0,037140275
3;-0,037140275
4;-0,037140275
5;-0,037140275
6;-0,037140275
7;1,627338317
8;14,09894383
9;23,55213437
10;27,37238313
11;28,59058416
12;28,71190906
13;28,31327011
14;24,81960818
15;19,82745994
16;22,84077429
17;23,98469479
18;22,61347581
19;14,15688266
20;1,518145905
21;-0,037140275
22;-0,037140275
23;-0,037140275
0;-0,037140275
1;-0,037140275
2;-0,037140275
3;-0,037140275
4;-0,037140275
5;-0,037140275
6;-0,037140275
7;1,547263882
8;15,48823773
9;25,17615483
10;27,87253883
11;28,65248463
12;28,72181314
13;28,60048823
14;27,50608812
15;19,38227184
16;20,49524208
17;21,74315536
18;15,9554624
19;14,32748032
20;1,573583958
21;-0,037140275
22;-0,037140275
23;-0,037140275
0;-0,037140275
1;-0,037140275
2;-0,037140275
3;-0,037140275
4;-0,037140275
5;-0,037140275
6;-0,037140275
7;1,199383301
8;6,817716592
9;15,88489587
10;19,93368112
11;21,26949303
12;21,0087683
13;26,6147215
14;26,65186178
15;27,03564463
16;26,12446987
17;24,10354366
18;21,25909376
19;14,29034004
20;1,276981715
21;-0,037140275
22;-0,037140275
23;-0,037140275
0;-0,037140275
1;-0,037140275
2;-0,037140275
3;-0,037140275
4;-0,037140275
5;-0,037140275
6;-0,037140275
7;1,43928472
8;16,28303963
9;26,32502736
10;28,29098594
11;28,84561406
12;28,90256247
13;28,9991272
14;28,9595109
15;28,73171721
16;28,24641761
17;27,23125008
18;25,02759373
19;16,70148674
20;1,79503904
21;-0,037140275
22;-0,037140275
23;-0,037140275
0;-0,037140275
1;-0,037140275
2;-0,037140275
3;-0,037140275
4;-0,037140275
5;-0,037140275
6;-0,037140275
7;1,446737535
8;15,44292659
9;26,34731152
10;28,20680132
11;29,02636339
12;29,06845571
13;28,77628554
14;28,49401944
15;27,4639958
16;25,72087887
17;25,91648432
18;23,99781769
19;16,24688976
20;1,159247043
21;-0,037140275
22;-0,037140275
23;-0,037140275
0;-0,037140275
1;-0,037140275
2;-0,037140275
3;-0,037140275
4;-0,037140275
5;-0,037140275
6;-0,037140275
7;1,171775695
8;4,615793452
9;16,69207787
10;15,18566829
11;13,16647531
12;15,32680134
13;10,1744547
14;6,702086534
15;10,67733403
16;26,16656217
17;27,56303654
18;25,30490778
19;17,00182776
20;1,819724943
21;-0,037140275
22;-0,037140275
23;-0,037140275
0;-0,037140275
1;-0,037140275
2;-0,037140275
3;-0,037140275
4;-0,037140275
5;-0,037140275
6;-0,037140275
7;1,186483245
8;15,93738747
9;26,34235948
10;28,39993075
11;28,78618961
12;28,80104572
13;28,86789822
14;28,78866563
15;28,63762851
16;28,19937326
17;27,3030546
18;25,03749779
19;16,76561561
20;1,709245005
21;-0,037140275
22;-0,037140275
23;-0,037140275
0;-0,037140275
1;-0,037140275
2;-0,037140275
3;-0,037140275
4;-0,037140275
5;-0,037140275
6;-0,037140275
7;1,121834406
8;15,12748186
9;26,04523728
