Hora;G solar;;Fact;0,907407407
15;8,835485866;;;
16;8,706578159;;;
17;8,419948082;;;
18;7,707164293;;;
19;4,86368777;;;
20;0,435101424;;;
21;-0,011374209;;;
22;-0,011374209;;;
23;-0,011374209;;;
0;-0,011374209;;;
1;-0,011374209;;;
2;-0,011374209;;;
3;-0,011374209;;;
4;-0,011374209;;;
5;-0,011374209;;;
6;-0,011374209;;;
7;0,228560946;;;
8;4,291792521;;;
9;7,765551901;;;
10;8,6345415;;;
11;8,786197625;;;
12;8,798330115;;;
13;8,82866134;;;
14;8,766482329;;;
15;8,74297563;;;
16;8,724776894;;;
17;8,345636581;;;
18;7,650293246;;;
19;4,796200794;;;
20;0,414294203;;;
21;-0,011374209;;;
22;-0,011374209;;;
23;-0,011374209;;;
0;-0,011374209;;;
1;-0,011374209;;;
2;-0,011374209;;;
3;-0,011374209;;;
4;-0,011374209;;;
5;-0,011374209;;;
6;-0,011374209;;;
7;0,205372725;;;
8;4,059531165;;;
9;7,550351859;;;
10;8,476060849;;;
11;8,735392823;;;
12;8,747525313;;;
13;8,7558664;;;
14;8,718710649;;;
15;8,706578159;;;
16;8,603451994;;;
17;8,240235573;;;
18;7,317938847;;;
19;3,665528551;;;
20;0,334970467;;;
21;-0,011374209;;;
22;-0,011374209;;;
23;-0,011374209;;;
0;-0,011374209;;;
1;-0,011374209;;;
2;-0,011374209;;;
3;-0,011374209;;;
4;-0,011374209;;;
5;-0,011374209;;;
6;-0,011374209;;;
7;0,176679386;;;
8;3,409153871;;;
9;6,855236009;;;
10;8,626958694;;;
11;8,787714187;;;
12;8,85216804;;;
13;8,851409759;;;
14;8,779373099;;;
15;8,7558664;;;
16;8,653498515;;;
17;8,410848715;;;
18;7,76479362;;;
19;4,937089334;;;
20;0,41104118;;;
21;-0,011374209;;;
22;-0,011374209;;;
23;-0,011374209;;;
0;-0,011374209;;;
1;-0,011374209;;;
2;-0,011374209;;;
3;-0,011374209;;;
4;-0,011374209;;;
5;-0,011374209;;;
6;-0,011374209;;;
7;0,18204043;;;
8;3,831364524;;;
9;7,405216948;;;
10;8,463928359;;;
11;8,615584484;;;
12;8,698995353;;;
13;8,720227211;;;
14;8,722502052;;;
15;8,697478792;;;
16;8,463928359;;;
17;7,998344054;;;
18;7,089544722;;;
19;4,084175285;;;
20;0,325886265;;;
21;-0,011374209;;;
22;-0,011374209;;;
23;-0,011374209;;;
0;-0,011374209;;;
1;-0,011374209;;;
2;-0,011374209;;;
3;-0,011374209;;;
4;-0,011374209;;;
5;-0,011374209;;;
6;-0,011374209;;;
7;0,170324995;;;
8;3,798834285;;;
9;7,363738997;;;
10;8,386583735;;;
11;8,602693713;;;
12;8,73160142;;;
13;8,757382962;;;
14;8,680796618;;;
15;8,667147567;;;
16;8,529898773;;;
17;8,174265159;;;
18;7,346526027;;;
19;4,330843973;;;
20;0,332597049;;;
21;-0,011374209;;;
22;-0,011374209;;;
23;-0,011374209;;;
0;-0,011374209;;;
1;-0,011374209;;;
2;-0,011374209;;;
3;-0,011374209;;;
4;-0,011374209;;;
5;-0,011374209;;;
6;-0,011374209;;;
7;0,14823628;;;
8;3,932443331;;;
9;7,58204799;;;
10;8,518524564;;;
11;8,673972092;;;
12;8,801363237;;;
13;8,774065135;;;
14;8,692170827;;;
15;8,693687389;;;
16;8,617101045;;;
17;8,368384999;;;
18;7,708680854;;;
19;4,66289506;;;
20;0,347421435;;;
21;-0,011374209;;;
22;-0,011374209;;;
23;-0,011374209;;;
0;-0,011374209;;;
1;-0,011374209;;;
2;-0,011374209;;;
3;-0,011374209;;;
4;-0,011374209;;;
5;-0,011374209;;;
6;-0,011374209;;;
7;0,158488234;;;
8;3,566876242;;;
9;7,193050027;;;
10;8,400232786;;;
11;8,669422408;;;
12;8,730843139;;;
13;8,689137704;;;
14;8,627716974;;;
15;8,63529978;;;
16;8,502600671;;;
17;8,133318005;;;
18;7,272896977;;;
19;4,12428833;;;
20;0,305594676;;;
21;-0,011374209;;;
22;-0,011374209;;;
23;-0,011374209;;;
0;-0,011374209;;;
1;-0,011374209;;;
2;-0,011374209;;;
3;-0,011374209;;;
4;-0,011374209;;;
5;-0,011374209;;;
6;-0,011374209;;;
7;0,152596393;;;
8;3,395808132;;;
9;7,107970942;;;
10;8,422222925;;;
11;8,672455531;;;
12;8,809704324;;;
13;8,796055273;;;
14;8,739942507;;;
15;8,73160142;;;
16;8,617859325;;;
17;8,161374388;;;
18;7,166434378;;;
19;3,939495341;;;
20;0,274952556;;;
21;-0,011374209;;;
22;-0,011374209;;;
23;-0,011374209;;;
0;-0,011374209;;;
1;-0,011374209;;;
2;-0,011374209;;;
3;-0,011374209;;;
4;-0,011374209;;;
5;-0,011374209;;;
6;-0,011374209;;;
7;0,154325273;;;
8;3,097197221;;;
9;6,590671897;;;
10;8,156824705;;;
11;8,57463733;;;
12;8,733117981;;;
13;8,697478792;;;
14;8,570087647;;;
15;7,220044818;;;
16;7,166586034;;;
17;6,901491127;;;
18;6,218583594;;;
19;3,510081022;;;
20;0,2009292;;;
21;-0,011374209;;;
22;-0,011374209;;;
23;-0,011374209;;;
0;-0,011374209;;;
1;-0,011374209;;;
2;-0,011374209;;;
3;-0,011374209;;;
4;-0,011374209;;;
5;-0,011374209;;;
6;-0,011374209;;;
7;0,143421198;;;
8;2,90739958;;;
9;6,293425892;;;
10;7,982420161;;;
11;8,507150354;;;
12;8,656531638;;;
13;8,636058061;;;
14;8,557196875;;;
15;8,413881837;;;
16;8,226586523;;;
17;7,682899312;;;
18;6,490351371;;;
19;3,334235745;;;
20;0,205403056;;;
21;-0,011374209;;;
22;-0,011374209;;;
23;-0,011374209;;;
0;-0,011374209;;;
1;-0,011374209;;;
2;-0,011374209;;;
3;-0,011374209;;;
4;-0,011374209;;;
5;-0,011374209;;;
6;-0,011374209;;;
7;0,126086903;;;
8;3,156722251;;;
9;6,908543137;;;
10;8,291798656;;;
11;8,613309642;;;
12;8,679280057;;;
13;8,670180689;;;
14;8,620134168;;;
15;8,593594346;;;
16;8,451795868;;;
17;7,949055813;;;
18;6,970873804;;;
19;3,705641596;;;
20;0,220894729;;;
21;-0,011374209;;;
22;-0,011374209;;;
23;-0,011374209;;;
0;-0,011374209;;;
1;-0,011374209;;;
2;-0,011374209;;;
3;-0,011374209;;;
4;-0,011374209;;;
5;-0,011374209;;;
6;-0,011374209;;;
7;0,11086821;;;
8;3,332036731;;;
9;7,170074125;;;
10;8,485918496;;;
11;8,704303317;;;
12;8,739184227;;;
13;8,675488654;;;
14;8,542031263;;;
15;8,56174656;;;
16;8,206112945;;;
17;7,469594972;;;
18;6,461536707;;;
19;3,998489574;;;
20;0,220682411;;;
21;-0,011374209;;;
22;-0,011374209;;;
23;-0,011374209;;;
0;-0,011374209;;;
1;-0,011374209;;;
2;-0,011374209;;;
3;-0,011374209;;;
4;-0,011374209;;;
5;-0,011374209;;;
6;-0,011374209;;;
7;0,095619187;;;
8;3,37829185;;;
9;7,305123904;;;
10;8,531415335;;;
11;8,638332903;;;
12;8,713402685;;;
13;8,70733644;;;
14;8,666389286;;;
15;8,657289919;;;
16;8,596627468;;;
17;8,238719012;;;
18;7,552854185;;;
19;4,19359518;;;
20;0,203393613;;;
21;-0,011374209;;;
22;-0,011374209;;;
23;-0,011374209;;;
0;-0,011374209;;;
1;-0,011374209;;;
2;-0,011374209;;;
3;-0,011374209;;;
4;-0,011374209;;;
5;-0,011374209;;;
6;-0,011374209;;;
7;0,097196411;;;
8;3,129272491;;;
9;7,004996433;;;
10;8,366868438;;;
11;8,571604207;;;
12;8,661081322;;;
13;8,601177152;;;
14;8,542789544;;;
15;8,601935432;;;
16;8,472269446;;;
17;8,129526602;;;
18;7,298071894;;;
19;3,869581867;;;
20;0,170036848;;;
21;-0,011374209;;;
22;-0,011374209;;;
23;-0,011374209;;;
0;-0,011374209;;;
1;-0,011374209;;;
2;-0,011374209;;;
3;-0,011374209;;;
4;-0,011374209;;;
5;-0,011374209;;;
6;-0,011374209;;;
7;0,095748095;;;
8;2,931967873;;;
9;6,828999498;;;
10;8,299381463;;;
11;8,519282844;;;
12;8,614826204;;;
13;8,619375887;;;
14;8,559471718;;;
15;8,576153891;;;
16;8,436630256;;;
17;8,061281346;;;
18;7,175078776;;;
19;3,670457375;;;
20;0,131599603;;;
21;-0,011374209;;;
22;-0,011374209;;;
23;-0,011374209;;;
0;-0,011374209;;;
1;-0,011374209;;;
2;-0,011374209;;;
3;-0,011374209;;;
4;-0,011374209;;;
5;-0,011374209;;;
6;-0,011374209;;;
7;0,087096113;;;
8;2,958128554;;;
9;6,914988521;;;
10;8,399474506;;;
11;8,601935432;;;
12;8,618617607;;;
13;8,570845927;;;
14;8,553405472;;;
15;8,611034801;;;
16;8,495776145;;;
17;8,170473756;;;
18;7,268271466;;;
19;3,749242732;;;
20;0,124843322;;;
21;-0,011374209;;;
22;-0,011374209;;;
23;-0,011374209;;;
0;-0,011374209;;;
1;-0,011374209;;;
2;-0,011374209;;;
3;-0,011374209;;;
4;-0,011374209;;;
5;-0,011374209;;;
6;-0,011374209;;;
7;0,086428826;;;
8;2,776065376;;;
9;6,702290806;;;
10;8,231136206;;;
11;8,449521027;;;
12;8,568571085;;;
13;8,543547825;;;
14;8,487435058;;;
15;8,5132166;;;
16;8,382034051;;;
17;8,043082611;;;
18;7,082265228;;;
19;3,468906385;;;
20;0,098235255;;;
21;-0,011374209;;;
22;-0,011374209;;;
23;-0,011374209;;;
0;-0,011374209;;;
1;-0,011374209;;;
2;-0,011374209;;;
3;-0,011374209;;;
4;-0,011374209;;;
5;-0,011374209;;;
6;-0,011374209;;;
7;0,078193898;;;
8;2,716843658;;;
9;6,649514474;;;
10;8,191705613;;;
11;8,485918496;;;
12;8,58601154;;;
13;8,549614069;;;
14;8,518524564;;;
15;8,529140493;;;
16;8,407057312;;;
17;8,05369854;;;
18;7,06967777;;;
19;3,434859584;;;
20;0,096180315;;;
21;-0,011374209;;;
22;-0,011374209;;;
23;-0,011374209;;;
0;-0,011374209;;;
1;-0,011374209;;;
2;-0,011374209;;;
3;-0,011374209;;;
4;-0,011374209;;;
5;-0,011374209;;;
6;-0,011374209;;;
7;0,058041074;;;
8;2,742852684;;;
9;6,781303647;;;
10;8,372934683;;;
11;8,599660591;;;
12;8,595110907;;;
13;8,5875281;;;
14;8,548855789;;;
15;8,601935432;;;
16;8,503358951;;;
17;8,188672491;;;
18;7,250376043;;;
19;3,550573207;;;
20;0,088271447;;;
21;-0,011374209;;;
22;-0,011374209;;;
23;-0,011374209;;;
0;-0,011374209;;;
1;-0,011374209;;;
2;-0,011374209;;;
3;-0,011374209;;;
4;-0,011374209;;;
5;-0,011374209;;;
6;-0,011374209;;;
7;0,047419079;;;
8;2,860082869;;;
9;6,951765132;;;
10;8,399474506;;;
11;8,491226461;;;
12;8,551888911;;;
13;8,495017864;;;
14;8,422222925;;;
15;8,426772608;;;
16;8,360043913;;;
17;8,17578172;;;
18;7,381179451;;;
19;3,667424252;;;
20;0,075608161;;;
21;-0,011374209;;;
22;-0,011374209;;;
23;-0,011374209;;;
0;-0,011374209;;;
1;-0,011374209;;;
2;-0,011374209;;;
3;-0,011374209;;;
4;-0,011374209;;;
5;-0,011374209;;;
6;-0,011374209;;;
7;0,044025773;;;
8;2,644958655;;;
9;6,725418365;;;
10;8,208387787;;;
11;8,473786007;;;
12;8,451037588;;;
13;8,413881837;;;
14;8,366868438;;;
15;8,381275771;;;
16;8,363835316;;;
17;8,020334192;;;
18;7,189031141;;;
19;3,368055061;;;
20;0,065993163;;;
21;-0,011374209;;;
22;-0,011374209;;;
23;-0,011374209;;;
0;-0,011374209;;;
1;-0,011374209;;;
2;-0,011374209;;;
3;-0,011374209;;;
4;-0,011374209;;;
5;-0,011374209;;;
6;-0,011374209;;;
7;0,049221512;;;
8;2,278709112;;;
9;6,016501807;;;
10;7,699581487;;;
11;7,953605496;;;
12;8,262983992;;;
13;8,297864902;;;
14;8,24781838;;;
15;8,256917748;;;
16;8,124976919;;;
17;7,632852791;;;
18;6,448115139;;;
