Año;Mes;Hora;CMg
2025;10;3;73,42040475
2025;10;4;73,42049294
2025;10;5;73,42402945
2025;10;6;4,806311473
2025;10;7;1,569361841
2025;10;8;1,276539409
2025;10;9;0,597865613
2025;10;10;0,698664919
2025;10;11;0,698415284
2025;10;12;0,698416871
2025;10;13;0,199781879
2025;10;14;0,199975146
2025;10;15;0,799900586
2025;10;16;0,799900586
2025;10;17;0,899888191
2025;10;18;0,899887712
2025;10;19;83,97046463
2025;10;20;94,33463925
2025;10;21;94,22537083
2025;10;22;94,22534293
2025;10;23;82,49639543
2025;11;0;71,04524844
2025;11;1;70,36983345
2025;11;2;67,82453411
2025;11;3;67,82453207
2025;11;4;67,8248039
2025;11;5;67,74491191
2025;11;6;0,586531422
2025;11;7;0,586527717
2025;11;8;0,295882228
2025;11;9;0,299887821
2025;11;10;0
2025;11;11;0
2025;11;12;0
2025;11;13;0
2025;11;14;0
2025;11;15;0
2025;11;16;0
2025;11;17;0
2025;11;18;0
2025;11;19;78,54530869
2025;11;20;104,9969765
2025;11;21;105,8613182
2025;11;22;105,8619248
2025;11;23;76,54779845
2025;12;0;74,26447669
2025;12;1;72,50438674
2025;12;2;68,57881669
2025;12;3;68,57950272
2025;12;4;68,58014338
2025;12;5;68,57972893
2025;12;6;3,630117688
2025;12;7;2,256585391
2025;12;8;1,084841055
2025;12;9;1,099701852
2025;12;10;0
2025;12;11;0
2025;12;12;0
2025;12;13;0
2025;12;14;0
2025;12;15;0
2025;12;16;0
2025;12;17;0
2025;12;18;0
2025;12;19;0
2025;12;20;77,00478626
2025;12;21;82,44264986
2025;12;22;82,44377905
2025;12;23;76,57568862
2026;1;0;116,0889012
2026;1;1;110,0920758
2026;1;2;109,1029206
2026;1;3;109,1041073
2026;1;4;109,1030389
2026;1;5;109,1028794
2026;1;6;1,186976596
2026;1;7;1,186984657
2026;1;8;0,395706272
2026;1;9;0,198884765
2026;1;10;0,199613371
2026;1;11;0,199600022
2026;1;12;0,199789649
2026;1;13;0,199862473
2026;1;14;0,199967896
2026;1;15;0,2
2026;1;16;0,199984694
2026;1;17;0,199983418
2026;1;18;0,199982709
2026;1;19;0,2
2026;1;20;122,1398915
2026;1;21;124,0812996
2026;1;22;123,5927054
2026;1;23;123,2004636
2026;2;0;114,429644
2026;2;1;114,9509463
2026;2;2;110,7782183
2026;2;3;110,7776372
2026;2;4;110,7778297
2026;2;5;110,778098
2026;2;6;4,967636449
2026;2;7;4,967612992
2026;2;8;3,676036908
2026;2;9;3,383938555
2026;2;10;0,299165637
2026;2;11;0,299113095
2026;2;12;0,299248739
2026;2;13;0,299243283
2026;2;14;0,299404038
2026;2;15;0,299436815
2026;2;16;0,299435724
2026;2;17;0,299781327
2026;2;18;0,299782683
2026;2;19;0,299139438
2026;2;20;121,4428266
2026;2;21;122,6291921
2026;2;22;121,4424038
2026;2;23;121,4419632
2026;3;0;134,4843725
2026;3;1;135,1909427
2026;3;2;134,2984079
2026;3;3;133,900795
2026;3;4;133,9009555
2026;3;5;133,9016044
2026;3;6;135,1035158
2026;3;7;41,92880474
2026;3;8;45,49727837
2026;3;9;12,03167811
2026;3;10;8,760912943
2026;3;11;8,773309796
2026;3;12;8,778548442
2026;3;13;7,082771498
2026;3;14;8,792093085
2026;3;15;8,8
2026;3;16;8,799159938
2026;3;17;8,797734541
2026;3;18;6,999343059
2026;3;19;142,5720731
2026;3;20;149,0323944
2026;3;21;149,0327949
2026;3;22;146,4748677
2026;3;23;134,9652234
2026;4;0;100,0084777
2026;4;1;100,6968981
2026;4;2;100,7311256
2026;4;3;100,7312342
2026;4;4;100,7313572
2026;4;5;100,7308986
2026;4;6;100,5321103
2026;4;7;55,02527491
2026;4;8;63,65038369
2026;4;9;27,0896708
2026;4;10;11,67640387
2026;4;11;11,66242794
2026;4;12;11,67276958
2026;4;13;11,67561414
2026;4;14;11,68464759
2026;4;15;11,69444741
2026;4;16;12,09421873
2026;4;17;57,22032436
2026;4;18;59,33561738
2026;4;19;100,2215498
2026;4;20;100,1236883
2026;4;21;100,1239729
2026;4;22;99,92723513
2026;4;23;99,9276892
2026;5;0;97,69342416
2026;5;1;97,91005577
2026;5;2;97,41482025
2026;5;3;96,42500153
2026;5;4;96,12809659
2026;5;5;96,12811138
2026;5;6;97,11793096
2026;5;7;46,43025865
2026;5;8;45,04419026
2026;5;9;25,83121065
2026;5;10;17,17232316
2026;5;11;16,76714205
2026;5;12;16,77417304
2026;5;13;19,48172392
2026;5;14;20,78290944
2026;5;15;17,56046525
2026;5;16;17,77652983
2026;5;17;46,7438433
2026;5;18;98,37445226
2026;5;19;100,789685
2026;5;20;101,381881
2026;5;21;101,3817154
2026;5;22;100,592682
2026;5;23;99,01537486
2026;6;0;96,04190159
2026;6;1;94,85442346
2026;6;2;92,58683833
2026;6;3;92,29263221
2026;6;4;92,29209678
2026;6;5;92,29172253
2026;6;6;95,05241627
2026;6;7;98,30523743
2026;6;8;46,14495992
2026;6;9;24,52415373
2026;6;10;16,00124064
2026;6;11;15,98485594
2026;6;12;22,00963196
2026;6;13;41,6551531
2026;6;14;41,6875434
2026;6;15;41,79328172
2026;6;16;41,83879391
2026;6;17;45,85792322
2026;6;18;101,4636393
2026;6;19;101,5398074
2026;6;20;101,5397504
2026;6;21;101,4419374
2026;6;22;100,0675215
2026;6;23;99,28211643
2026;7;0;92,97765719
2026;7;1;91,86489749
2026;7;2;89,48897149
2026;7;3;88,99258842
2026;7;4;88,99360233
2026;7;5;88,99263186
2026;7;6;91,86424819
2026;7;7;94,34067338
2026;7;8;55,7331579
2026;7;9;7,031168131
2026;7;10;5,765556311
2026;7;11;15,01885277
2026;7;12;5,772463431
2026;7;13;5,778819553
2026;7;14;5,78317173
2026;7;15;5,784471384
2026;7;16;14,26901908
2026;7;17;54,27774025
2026;7;18;95,21442241
2026;7;19;94,9435812
2026;7;20;95,04140817
2026;7;21;95,04243896
2026;7;22;95,83128744
2026;7;23;95,04172551
2026;8;0;83,9138801
2026;8;1;82,80334234
2026;8;2;80,92423054
2026;8;3;80,84552226
2026;8;4;80,84664994
2026;8;5;80,84646544
2026;8;6;82,80428031
2026;8;7;29,44590648
2026;8;8;7,13243638
2026;8;9;11,76097769
2026;8;10;10,38045541
2026;8;11;10,39215732
2026;8;12;10,39224619
2026;8;13;10,2922965
2026;8;14;10,19232312
2026;8;15;10,09247515
2026;8;16;8,693463911
2026;8;17;28,26514642
2026;8;18;33,4778804
2026;8;19;86,26921989
2026;8;20;86,46836813
2026;8;21;86,4696565
2026;8;22;85,77922531
2026;8;23;85,28626322
2026;9;0;80,6871792
2026;9;1;80,69041302
2026;9;2;80,09565581
2026;9;3;79,90651896
2026;9;4;79,90117598
2026;9;5;79,90333959
2026;9;6;12,38277606
2026;9;7;7,946874475
2026;9;8;7,946835176
2026;9;9;3,850170646
2026;9;10;1,591584252
2026;9;11;1,591632801
2026;9;12;0,69634019
2026;9;13;0,696338435
2026;9;14;0,697051551
2026;9;15;1,593891937
2026;9;16;0,99625206
2026;9;17;4,28364714
2026;9;18;0,897094716
2026;9;19;83,43498894
2026;9;20;85,05544561
2026;9;21;84,91516732
2026;9;22;83,1581994
2026;9;23;82,76630316
2026;10;0;80,3340962
2026;10;1;75,71988604
2026;10;2;74,83685729
2026;10;3;74,89273907
2026;10;4;74,89282903
2026;10;5;74,89643645
2026;10;6;1,667495817
2026;10;7;0,490425575
2026;10;8;0,490976696
2026;10;9;0,199288538
2026;10;10;0,199618548
2026;10;11;0,199547224
2026;10;12;0,199547678
2026;10;13;0
2026;10;14;0
2026;10;15;0,199975146
2026;10;16;0,199975146
2026;10;17;0,199975153
2026;10;18;0,199975047
2026;10;19;85,26384856
2026;10;20;88,65890369
2026;10;21;88,55620952
2026;10;22;88,55618329
2026;10;23;83,7670745
2026;11;0;69,39077005
2026;11;1;68,11878175
2026;11;2;64,00756899
2026;11;3;64,00756706
2026;11;4;64,00782359
2026;11;5;63,93242769
2026;11;6;0,293265711
2026;11;7;0,195509239
2026;11;8;0,098627409
2026;11;9;0,099962607
2026;11;10;0
2026;11;11;0
2026;11;12;0
2026;11;13;0
2026;11;14;0
2026;11;15;0
2026;11;16;0
2026;11;17;0
2026;11;18;0
2026;11;19;77,54600451
2026;11;20;78,47863481
2026;11;21;78,59253336
2026;11;22;78,59298376
2026;11;23;72,74962524
2026;12;0;79,05888955
2026;12;1;78,39107579
2026;12;2;76,23138851
2026;12;3;76,23215109
2026;12;4;76,23286325
2026;12;5;76,23240255
2026;12;6;1,471669333
2026;12;7;0,981124083
2026;12;8;0,493109571
2026;12;9;0,499864478
2026;12;10;0
2026;12;11;0
2026;12;12;0
2026;12;13;0
2026;12;14;0
2026;12;15;0
2026;12;16;0
2026;12;17;0
2026;12;18;0
2026;12;19;0
2026;12;20;80,25019871
2026;12;21;81,36688574
2026;12;22;81,3680002
2026;12;23;79,8030165
2027;1;0;83,59992821
2027;1;1;83,97859148
2027;1;2;80,51657058
2027;1;3;80,51744635
2027;1;4;80,51665793
2027;1;5;80,51654021
2027;1;6;0
2027;1;7;0
2027;1;8;0
2027;1;9;0
2027;1;10;0
2027;1;11;0
2027;1;12;0
2027;1;13;0
2027;1;14;0
2027;1;15;0
2027;1;16;0
2027;1;17;0
2027;1;18;0
2027;1;19;0
2027;1;20;84,39253441
2027;1;21;84,51723419
2027;1;22;84,42015343
2027;1;23;84,3219849
2027;2;0;90,3403376
2027;2;1;90,70898795
2027;2;2;89,01998526
2027;2;3;89,01953405
2027;2;4;89,01967305
2027;2;5;89,01988865
2027;2;6;2,781876411
2027;2;7;2,781863276
2027;2;8;0,794818791
2027;2;9;0,398110418
2027;2;10;0,398887516
2027;2;11;0,39881746
2027;2;12;0,398998318
2027;2;13;0,398991044
2027;2;14;0,399205384
2027;2;15;0,399249087
2027;2;16;0,399247632
2027;2;17;0,399708436
2027;2;18;0,399710245
2027;2;19;0,398852584
2027;2;20;89,83975707
2027;2;21;89,64135285
2027;2;22;89,83924106
2027;2;23;89,8390113
2027;3;0;96,90482022
2027;3;1;97,68239082
2027;3;2;98,47537477
2027;3;3;98,57369082
2027;3;4;98,57380895
2027;3;5;98,57428638
2027;3;6;97,68123593
2027;3;7;41,55183979
2027;3;8;43,13860622
2027;3;9;11,93224275
2027;3;10;7,665798825
2027;3;11;7,178162561
